,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
297,284,Christian Braun,DEN,12,0,15.7,1.6,3.3,.475,0.5,1.3,.375,0.3,0.5,.667,0.6,1.6,2.2,1.2,0.5,0.2,0.4,0.9,4.0,3.8
298,285,Robert Covington,LAC,7,0,14.3,1.3,3.0,.429,0.7,2.0,.357,0.9,0.9,1.000,0.1,3.1,3.3,1.1,0.4,0.7,0.6,2.3,4.1,3.8
299,286,Evan Fournier,NYK,13,7,20.0,2.4,6.9,.344,1.5,4.4,.333,0.7,0.8,.818,0.2,1.9,2.1,1.7,0.7,0.2,1.1,2.2,6.9,3.8
300,287,Montrezl Harrell,PHI,12,1,10.9,1.5,2.7,.563,0.0,0.0,,1.3,1.9,.696,0.7,1.4,2.1,0.4,0.3,0.5,0.4,1.2,4.3,3.8
301,288,Th?o Maledon,CHO,13,0,13.3,1.5,3.1,.500,0.5,1.4,.333,0.5,0.6,.875,0.1,2.0,2.1,2.2,0.4,0.2,1.1,0.9,4.1,3.8
302,289,Davion Mitchell,SAC,12,1,18.8,2.8,6.0,.458,1.1,3.1,.351,0.2,0.3,.667,0.1,1.3,1.3,1.8,0.5,0.0,1.3,1.7,6.8,3.8
303,290,Dalano Banton,TOR,13,0,9.4,1.8,4.3,.429,0.6,1.8,.333,0.6,0.8,.800,0.5,0.7,1.2,0.9,0.4,0.6,0.6,0.8,4.9,3.7
304,291,Jamal Cain,MIA,1,0,1.6,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.7
305,292,Isaiah Livers,DET,12,0,18.9,1.8,4.9,.373,1.5,3.9,.383,0.7,0.9,.727,0.8,2.0,2.8,0.5,0.3,0.5,0.6,2.2,5.8,3.7
306,293,Malachi Flynn,TOR,8,0,10.0,1.9,4.4,.429,1.1,2.4,.474,0.8,0.9,.857,0.1,0.9,1.0,0.6,0.4,0.1,0.4,1.4,5.6,3.6
307,294,Jalen Johnson,ATL,13,0,14.0,1.7,3.8,.449,0.2,1.3,.176,0.6,0.9,.667,0.5,2.8,3.2,0.7,0.7,0.2,0.5,1.4,4.2,3.6
308,295,T.J. McConnell,IND,11,0,15.9,1.8,4.8,.377,0.0,0.2,.000,0.2,0.3,.667,0.5,1.7,2.3,3.3,1.2,0.3,1.6,1.2,3.8,3.6
309,296,David Roddy,MEM,14,0,17.9,2.2,5.9,.373,0.8,3.1,.250,0.5,0.7,.700,0.9,1.9,2.7,0.6,0.5,0.4,0.5,1.5,5.7,3.6
310,297,Jericho Sims,NYK,8,2,10.9,1.4,1.4,1.000,0.0,0.0,,0.1,0.3,.500,1.3,1.8,3.0,0.1,0.1,0.8,0.3,1.9,2.9,3.6
311,298,Jaylin Williams,OKC,2,0,6.4,1.5,3.5,.429,0.0,0.5,.000,0.0,0.5,.000,2.0,1.5,3.5,1.0,0.5,0.0,0.0,1.0,3.0,3.6
312,299,Moses Moody,GSW,11,1,16.9,2.0,4.9,.407,1.1,3.1,.353,1.1,1.4,.800,0.5,1.7,2.2,0.5,0.5,0.5,1.4,1.2,6.2,3.5
313,300,Duncan Robinson,MIA,13,0,17.4,2.2,6.5,.345,1.5,4.8,.306,0.5,0.6,.875,0.2,2.2,2.4,1.4,0.1,0.0,0.4,1.8,6.5,3.5
315,301,Lamar Stevens,CLE,4,1,13.3,1.8,3.8,.467,0.0,0.5,.000,1.8,2.0,.875,0.5,1.3,1.8,0.3,0.0,0.3,0.3,1.5,5.3,3.5
316,302,Nicolas Batum,LAC,13,1,17.6,1.2,3.2,.357,0.7,2.3,.300,0.5,0.7,.778,0.8,3.1,3.8,1.5,0.4,0.9,0.8,2.4,3.5,3.4
317,303,Hamidou Diallo,DET,14,0,13.8,2.1,5.3,.392,0.1,0.6,.125,1.4,2.1,.667,1.1,1.9,3.0,0.7,0.5,0.1,0.7,2.1,5.6,3.4
318,304,Jordan Nwora,MIL,12,1,17.9,1.9,6.5,.295,0.9,3.1,.297,1.1,1.1,1.000,0.9,3.2,4.1,0.8,0.3,0.1,0.8,1.0,5.8,3.4
319,305,Malaki Branham,SAS,4,2,19.6,2.0,7.0,.286,0.8,3.8,.200,1.3,1.5,.833,0.5,1.8,2.3,2.0,0.3,0.0,0.8,0.8,6.0,3.3
320,306,Anthony Gill,WAS,13,4,13.3,1.6,2.8,.568,0.2,0.7,.222,0.5,0.5,1.000,0.8,1.1,1.8,0.7,0.2,0.1,0.2,1.6,3.8,3.3
321,307,Blake Griffin,BOS,6,2,12.0,1.3,3.0,.444,0.5,1.3,.375,0.8,1.0,.833,1.0,2.0,3.0,0.8,0.3,0.0,0.7,1.7,4.0,3.3
322,308,Serge Ibaka,MIL,10,0,11.6,1.6,3.1,.516,0.4,1.0,.400,0.7,1.1,.636,1.0,2.3,3.3,0.3,0.0,0.6,0.7,1.5,4.3,3.3
323,309,Cory Joseph,DET,12,2,12.4,1.1,2.8,.394,0.6,1.5,.389,0.8,0.9,.818,0.2,0.8,0.9,2.4,0.3,0.1,0.4,1.5,3.5,3.3
324,310,Raul Neto,CLE,8,0,11.4,1.3,3.1,.400,0.4,1.1,.333,0.8,0.8,1.000,0.3,1.3,1.5,1.6,0.5,0.0,0.5,0.8,3.6,3.3
325,311,Justin Holiday,ATL,13,0,19.4,2.4,6.2,.388,1.5,4.3,.339,0.0,0.0,,0.1,1.2,1.2,1.2,0.3,0.3,0.6,1.9,6.2,3.2
326,312,Robin Lopez,CLE,8,0,9.4,1.6,2.3,.722,0.0,0.0,,0.5,0.8,.667,0.9,0.8,1.6,0.4,0.0,0.3,0.5,0.9,3.8,3.2
327,313,Max Christie,LAL,8,0,11.5,1.0,2.1,.471,0.8,1.4,.545,0.4,0.5,.750,0.1,2.5,2.6,0.5,0.4,0.0,0.3,0.5,3.1,3.1
328,314,Gorgui Dieng,SAS,6,0,9.1,1.3,2.8,.471,0.8,2.3,.357,0.0,0.0,,0.7,1.3,2.0,1.8,0.2,0.7,1.2,1.5,3.5,3.1
329,315,Richaun Holmes,SAC,8,0,12.7,1.8,2.5,.700,0.0,0.0,,0.5,0.8,.667,1.0,1.9,2.9,0.0,0.3,0.1,0.6,1.9,4.0,3.1
330,316,Danuel House Jr.,PHI,12,0,16.8,1.3,2.9,.429,0.6,1.8,.333,0.8,1.2,.714,0.3,1.3,1.7,0.8,0.5,0.3,0.5,1.4,3.9,3.1
331,317,Isaiah Joe,OKC,10,0,6.0,1.3,2.4,.542,0.8,1.8,.444,0.4,0.4,1.000,0.0,0.9,0.9,0.6,0.3,0.1,0.3,0.7,3.8,3.1
332,318,Jabari Walker,POR,8,0,9.0,1.1,2.1,.529,0.1,0.6,.200,0.5,0.8,.667,0.6,1.9,2.5,1.0,0.1,0.1,0.3,0.8,2.9,3.1
333,319,James Bouknight,CHO,14,0,19.0,2.4,6.9,.340,0.9,3.7,.231,0.7,1.1,.625,0.3,2.1,2.4,1.5,0.4,0.3,1.1,1.7,6.3,3.0
334,320,Justin Champagnie,TOR,2,0,4.3,1.5,1.5,1.000,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,3.0,3.0
336,321,JaVale McGee,DAL,10,7,9.4,1.6,3.2,.500,0.0,0.0,,1.0,1.7,.588,1.1,1.9,3.0,0.2,0.3,0.5,1.1,1.0,4.2,3.0
337,322,Isaiah Roby,SAS,8,0,9.0,1.1,2.6,.429,0.3,0.9,.286,0.3,0.8,.333,0.4,1.6,2.0,1.1,0.6,0.3,0.3,0.6,2.8,3.0
338,323,McKinley Wright IV,DAL,1,0,5.0,1.0,4.0,.250,0.0,1.0,.000,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0
339,324,MarJon Beauchamp,MIL,9,3,16.3,2.3,6.2,.375,1.0,3.7,.273,0.4,0.8,.571,0.9,2.3,3.2,0.3,0.7,0.1,1.1,2.1,6.1,2.9
340,325,Rudy Gay,UTA,12,0,15.7,1.8,4.8,.362,0.8,2.8,.265,0.3,0.5,.500,0.5,2.9,3.4,0.8,0.4,0.5,0.8,1.3,4.5,2.9
341,326,Killian Hayes,DET,14,1,20.5,2.1,7.0,.296,0.6,2.3,.250,0.6,0.7,.800,0.5,2.0,2.5,3.6,0.8,0.3,1.7,2.4,5.3,2.9
342,327,Juancho Hernang?mez,TOR,7,0,9.5,0.7,1.4,.500,0.4,1.0,.429,0.1,0.3,.500,0.4,1.9,2.3,0.9,0.6,0.3,0.3,0.7,2.0,2.9
343,328,Keon Johnson,POR,6,0,17.7,2.7,7.5,.356,1.3,3.8,.348,0.3,1.0,.333,0.5,2.0,2.5,1.7,0.8,0.3,2.2,1.7,7.0,2.9
344,329,Wesley Matthews,MIL,12,0,16.7,1.2,3.8,.311,0.9,2.9,.314,0.4,0.5,.833,1.1,1.4,2.5,0.7,0.8,0.3,0.5,1.8,3.7,2.9
345,330,Bryce McGowens,CHO,5,0,6.0,1.0,1.8,.556,0.2,0.6,.333,1.0,1.0,1.000,0.0,0.4,0.4,0.2,0.4,0.2,0.2,0.2,3.2,2.9
346,331,Daishen Nix,HOU,11,0,13.8,1.2,3.1,.382,0.9,2.0,.455,0.3,0.4,.750,0.3,1.0,1.3,2.2,0.8,0.1,1.5,0.8,3.5,2.9
347,332,Reggie Bullock,DAL,12,12,28.7,1.6,5.3,.297,1.3,4.3,.294,0.3,0.4,.600,0.4,2.5,2.9,1.0,1.2,0.2,0.6,2.9,4.7,2.8
348,333,Christian Koloko,TOR,14,8,17.1,1.4,3.5,.408,0.0,0.2,.000,0.9,1.4,.600,1.4,2.0,3.4,0.5,0.3,1.2,0.7,3.0,3.7,2.8
349,334,Mark Williams,CHO,3,0,4.3,1.3,2.3,.571,0.0,0.0,,1.0,1.0,1.000,1.3,1.3,2.7,0.0,0.0,0.0,0.7,1.0,3.7,2.8
350,335,Ousmane Dieng,OKC,9,0,15.0,1.3,4.0,.333,0.6,2.4,.227,0.1,0.2,.500,0.3,1.9,2.2,1.7,0.1,0.2,0.3,0.6,3.3,2.7
351,336,Trevor Hudgins,HOU,1,0,3.8,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7
352,337,Romeo Langford,SAS,7,2,16.2,1.9,4.4,.419,0.1,1.0,.143,0.4,0.6,.750,1.4,0.6,2.0,0.4,0.4,0.3,0.7,1.4,4.3,2.7
353,338,Udoka Azubuike,UTA,5,0,4.0,1.0,1.2,.833,0.0,0.0,,0.0,0.0,,0.4,1.4,1.8,0.2,0.4,0.4,0.4,0.2,2.0,2.6
354,339,James Johnson,IND,3,0,14.8,1.7,4.0,.417,0.3,1.7,.200,0.0,0.0,,0.0,2.3,2.3,1.3,0.3,0.7,0.0,3.3,3.7,2.6
355,340,Isaiah Mobley,CLE,1,0,4.1,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6
357,341,Garrett Temple,NOP,2,0,10.3,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,3.0,2.6
358,342,Xavier Tillman Sr.,MEM,8,0,11.4,1.5,2.9,.522,0.1,0.5,.250,0.4,1.1,.333,1.4,1.5,2.9,0.8,0.0,0.3,0.9,1.0,3.5,2.6
359,343,Moussa Diabat?,LAC,2,0,3.2,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.5,2.5
360,344,Bryn Forbes,MIN,8,0,10.9,1.1,3.6,.310,0.5,1.8,.286,0.5,0.5,1.000,0.4,0.3,0.6,1.0,0.9,0.0,0.4,0.6,3.3,2.5
361,345,Damian Jones,LAL,9,1,8.4,1.1,2.3,.476,0.0,0.1,.000,0.8,1.1,.700,1.0,1.7,2.7,0.3,0.1,0.4,0.6,1.1,3.0,2.5
362,346,Nerlens Noel,DET,4,0,13.5,1.0,3.0,.333,0.0,0.0,,0.8,1.0,.750,0.5,3.3,3.8,0.8,0.8,0.3,0.8,1.3,2.8,2.5
363,347,Payton Pritchard,BOS,6,0,10.0,1.8,4.2,.440,0.5,1.8,.273,0.3,0.7,.500,0.8,1.0,1.8,1.2,0.2,0.0,1.3,0.5,4.5,2.5
364,348,Khem Birch,TOR,4,0,8.4,0.8,1.3,.600,0.3,0.3,1.000,0.5,0.5,1.000,0.8,0.5,1.3,0.3,0.8,0.3,0.3,2.0,2.3,2.4
365,349,Moses Brown,LAC,7,0,3.9,1.1,1.6,.727,0.0,0.0,,0.3,0.7,.400,0.4,1.0,1.4,0.0,0.0,0.4,0.0,0.6,2.6,2.4
366,350,Svi Mykhailiuk,NYK,3,0,2.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.3,.000,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,3.0,2.4
367,351,Willy Hernang?mez,NOP,3,0,8.5,1.7,3.7,.455,0.0,0.7,.000,0.7,0.7,1.000,1.3,2.7,4.0,0.3,0.3,0.0,1.7,1.0,4.0,2.3
368,352,Micah Potter,UTA,2,0,5.9,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,0.0,0.0,1.0,2.0,2.3
369,353,Jaden Springer,PHI,2,0,2.1,1.0,1.5,.667,0.0,0.0,,0.5,1.0,.500,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,2.5,2.3
370,354,Garrison Mathews,HOU,12,0,12.5,1.2,3.4,.341,1.2,3.3,.350,0.7,0.7,1.000,0.1,0.8,0.8,0.4,0.3,0.1,0.4,1.3,4.2,2.2
371,355,Matt Ryan,LAL,10,0,12.2,1.5,4.4,.341,1.3,3.1,.419,0.4,0.5,.800,0.2,1.1,1.3,0.3,0.2,0.0,0.3,1.4,4.7,2.2
372,356,Terry Taylor,IND,8,2,11.8,0.9,2.6,.333,0.3,1.0,.250,0.4,0.5,.750,0.8,1.1,1.9,0.6,0.3,0.5,0.1,1.1,2.4,2.2
373,357,Taj Gibson,WAS,6,0,4.5,0.8,1.8,.455,0.2,0.7,.250,0.7,0.7,1.000,0.3,0.7,1.0,0.5,0.2,0.0,0.2,0.5,2.5,2.1
374,358,Kevon Harris,ORL,9,0,13.6,1.1,3.4,.323,0.4,1.2,.364,1.2,1.6,.786,0.9,1.4,2.3,0.6,0.4,0.0,0.9,1.8,3.9,2.1
375,359,Kai Jones,CHO,6,0,4.3,0.7,1.2,.571,0.2,0.5,.333,0.3,0.7,.500,0.0,0.2,0.2,0.3,0.2,0.8,0.0,0.3,1.8,2.1
376,360,Furkan Korkmaz,PHI,5,0,5.5,0.8,1.6,.500,0.2,0.6,.333,1.0,1.2,.833,0.2,0.6,0.8,0.6,0.0,0.0,0.4,0.4,2.8,2.1
378,361,Shake Milton,PHI,10,0,12.4,1.7,3.7,.459,0.1,0.7,.143,0.4,0.6,.667,0.5,1.5,2.0,1.4,0.0,0.2,1.2,1.4,3.9,2.1
379,362,John Butler,POR,1,0,9.0,1.0,2.0,.500,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
380,363,David Duke Jr.,BRK,8,0,9.7,1.6,3.4,.481,0.0,0.5,.000,0.4,0.4,1.000,0.5,0.8,1.3,0.6,0.5,0.1,0.8,1.9,3.6,2.0
381,364,Braxton Key,DET,2,0,3.5,0.5,0.5,1.000,0.0,0.0,,1.0,1.0,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0
382,365,Dario ?ari?,PHO,7,0,8.9,1.0,3.3,.304,0.3,1.3,.222,0.1,0.3,.500,1.3,1.6,2.9,0.9,0.4,0.0,0.4,1.1,2.4,2.0
383,366,Noah Vonleh,BOS,11,1,11.4,0.9,1.7,.526,0.1,0.2,.500,0.2,0.2,1.000,1.5,1.8,3.3,0.4,0.2,0.5,0.7,2.3,2.1,2.0
384,367,Ochai Agbaji,UTA,6,0,11.1,1.3,3.2,.421,0.0,1.0,.000,0.7,1.2,.571,0.7,1.0,1.7,0.2,0.0,0.0,0.0,1.0,3.3,1.9
385,368,Nickeil Alexander-Walker,UTA,9,0,7.7,1.0,3.0,.333,0.4,1.4,.308,0.4,0.6,.800,0.0,0.7,0.7,1.1,0.6,0.3,0.6,1.2,2.9,1.9
386,369,Dominick Barlow,SAS,1,0,9.9,1.0,3.0,.333,0.0,2.0,.000,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.9
387,370,Amir Coffey,LAC,11,0,8.0,0.5,1.5,.353,0.1,0.4,.250,1.2,1.5,.813,0.2,0.5,0.7,0.5,0.3,0.1,0.2,0.5,2.4,1.9
388,371,Donte DiVincenzo,GSW,5,0,16.4,1.2,3.0,.400,0.6,2.0,.300,1.0,1.2,.833,0.0,1.6,1.6,1.6,0.2,0.0,1.6,1.6,4.0,1.9
389,372,Jeff Dowtin,TOR,2,0,4.2,1.0,2.0,.500,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,2.0,1.9
390,373,Day'Ron Sharpe,BRK,10,0,8.9,0.9,2.1,.429,0.0,0.1,.000,0.6,1.0,.600,1.0,2.2,3.2,0.6,0.3,0.5,0.8,2.1,2.4,1.9
391,374,JT Thor,CHO,13,0,11.0,0.9,2.9,.316,0.3,1.5,.200,0.5,0.7,.778,0.6,1.5,2.2,0.6,0.2,0.4,0.7,0.5,2.7,1.9
392,375,Matisse Thybulle,PHI,13,3,13.1,0.6,2.1,.296,0.2,1.2,.188,0.1,0.2,.333,0.3,1.2,1.5,0.6,1.0,0.4,0.2,1.3,1.5,1.9
393,376,Facundo Campazzo,DAL,3,0,5.3,0.3,1.3,.250,0.3,1.0,.333,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,1.0,1.8
394,377,Jonathan Kuminga,GSW,10,1,13.1,1.5,3.9,.385,0.1,1.1,.091,1.1,1.3,.846,0.6,1.1,1.7,0.6,0.3,0.3,1.2,1.8,4.2,1.8
395,378,Greg Brown III,POR,4,0,5.5,1.3,1.8,.714,0.0,0.0,,0.0,1.3,.000,0.0,0.3,0.3,0.0,0.8,0.5,0.5,0.8,2.5,1.7
396,379,Matthew Dellavedova,SAC,3,0,9.5,1.0,2.3,.429,0.7,1.0,.667,0.0,0.0,,0.3,0.3,0.7,1.3,0.3,0.0,0.7,1.7,2.7,1.7
397,380,Caleb Houstan,ORL,9,0,17.4,1.0,2.9,.346,0.6,1.9,.294,0.6,0.7,.833,0.3,1.4,1.8,0.4,0.2,0.1,0.4,1.4,3.1,1.7
399,381,Theo Pinson,DAL,2,0,3.6,0.0,0.0,,0.0,0.0,,1.0,1.0,1.000,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.7
400,382,Jordan Schakel,WAS,2,0,3.1,0.5,1.0,.500,0.5,0.5,1.000,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.5,1.7
401,383,Brandon Boston Jr.,LAC,5,0,3.3,1.0,2.0,.500,0.4,0.6,.667,0.2,0.4,.500,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,2.6,1.6
402,384,Frank Kaminsky,ATL,5,0,5.5,0.6,1.0,.600,0.0,0.2,.000,0.8,0.8,1.000,0.0,1.2,1.2,0.6,0.0,0.0,0.2,1.4,2.0,1.6
403,385,Kennedy Chandler,MEM,6,0,9.6,1.0,3.2,.316,0.2,1.0,.167,0.2,0.7,.250,0.2,0.8,1.0,2.0,0.3,0.3,1.0,0.5,2.3,1.5
404,386,Markieff Morris,BRK,8,0,9.6,0.9,2.8,.318,0.8,1.9,.400,0.0,0.0,,0.3,1.8,2.0,1.1,0.3,0.3,0.9,1.3,2.5,1.5
405,387,Kenneth Lofton Jr.,MEM,3,0,4.7,1.3,3.0,.444,0.0,0.3,.000,0.3,1.0,.333,0.3,0.3,0.7,0.3,0.0,0.0,0.0,1.0,3.0,1.3
406,388,Juan Toscano-Anderson,LAL,10,0,12.3,1.0,2.5,.400,0.2,1.1,.182,0.4,0.5,.800,0.1,2.0,2.1,0.5,0.3,0.3,0.8,1.7,2.6,1.3
407,389,Josh Christopher,HOU,9,0,8.4,1.2,3.3,.367,0.1,1.3,.083,0.1,0.2,.500,0.3,1.2,1.6,0.6,0.3,0.0,0.7,0.6,2.7,1.2
408,390,Nikola Jovi?,MIA,4,0,5.9,1.0,2.0,.500,0.3,1.0,.250,0.0,0.0,,0.3,0.3,0.5,0.3,0.5,0.0,0.5,1.3,2.3,1.2
409,391,Vit Krejci,ATL,5,0,2.7,0.6,1.0,.600,0.4,0.8,.500,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.4,1.6,1.2
410,392,Tyrese Martin,ATL,5,0,2.9,0.6,1.0,.600,0.2,0.4,.500,0.0,0.0,,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,1.4,1.2
411,393,Zeke Nnaji,DEN,8,0,3.8,0.9,1.6,.538,0.0,0.4,.000,0.3,0.3,1.000,0.5,0.4,0.9,0.0,0.3,0.0,0.3,1.1,2.0,1.2
412,394,Dru Smith,MIA,1,0,5.6,1.0,3.0,.333,0.0,2.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.2
413,395,Boban Marjanovi?,HOU,5,0,3.3,0.4,0.8,.500,0.0,0.0,,0.6,1.0,.600,0.2,1.0,1.2,0.2,0.2,0.0,0.4,0.2,1.4,1.1
414,396,JD Davison,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
415,397,Kendrick Nunn,LAL,11,2,13.5,1.9,6.2,.309,0.7,3.2,.229,0.2,0.3,.667,0.1,1.4,1.5,1.3,0.2,0.1,1.4,0.9,4.7,1.0
416,398,Oshae Brissett,IND,7,0,9.4,0.7,2.4,.294,0.1,1.4,.100,0.4,0.6,.750,0.6,1.0,1.6,0.3,0.1,0.0,0.6,0.3,2.0,0.9
417,399,Udonis Haslem,MIA,2,0,5.1,0.5,1.5,.333,0.0,0.0,,0.5,1.0,.500,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.5,0.9
418,400,Justin Jackson,BOS,3,0,4.9,0.7,2.0,.333,0.7,1.7,.400,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.7,2.0,0.9
420,401,Paul Reed,PHI,11,0,7.2,0.3,1.2,.231,0.0,0.2,.000,0.0,0.0,,0.5,1.2,1.6,0.1,1.0,0.5,0.3,1.8,0.5,0.9
421,402,Admiral Schofield,ORL,5,0,6.3,0.6,1.2,.500,0.4,1.0,.400,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6,0.9
422,403,Peyton Watson,DEN,4,0,2.2,0.8,1.8,.429,0.0,0.0,,0.0,0.0,,0.5,0.3,0.8,0.0,0.0,0.0,0.0,0.3,1.5,0.9
423,404,Tony Bradley,CHI,4,0,2.5,0.0,0.3,.000,0.0,0.3,.000,0.5,0.5,1.000,0.3,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.5,0.8
424,405,Quentin Grimes,NYK,5,1,8.0,0.6,1.8,.333,0.4,1.6,.250,0.4,0.4,1.000,0.2,0.4,0.6,0.4,0.0,0.2,0.4,1.2,2.0,0.8
425,406,Isaac Okoro,CLE,13,3,15.8,0.9,2.8,.333,0.1,1.1,.071,0.7,0.9,.750,0.4,1.1,1.5,0.4,0.5,0.1,0.8,2.0,2.6,0.8
426,407,Austin Rivers,MIN,7,0,6.2,0.3,1.3,.222,0.1,0.7,.200,0.6,0.6,1.000,0.0,0.6,0.6,0.3,0.0,0.1,0.1,0.1,1.3,0.8
427,408,Simone Fontecchio,UTA,7,0,4.5,0.9,2.3,.375,0.4,1.6,.273,0.0,0.0,,0.3,0.6,0.9,0.0,0.1,0.0,0.4,0.7,2.1,0.7
428,409,A.J. Green,MIL,1,0,2.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7
429,410,Nathan Knight,MIN,5,0,2.7,0.2,0.4,.500,0.0,0.2,.000,0.2,0.2,1.000,0.0,1.0,1.0,0.0,0.4,0.0,0.2,0.4,0.6,0.7
430,411,Jack White,DEN,2,0,2.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.7
431,412,Vince Williams Jr.,MEM,3,0,6.1,0.3,2.0,.167,0.0,1.7,.000,0.0,0.0,,0.3,0.7,1.0,0.7,0.7,0.3,0.0,1.3,0.7,0.7
432,413,Jarrett Culver,ATL,1,0,2.5,0.0,1.0,.000,0.0,0.0,,1.0,2.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
433,414,Rodney McGruder,DET,5,0,4.2,0.2,1.4,.143,0.2,0.8,.250,0.4,0.4,1.000,0.4,0.4,0.8,0.2,0.0,0.0,0.0,0.2,1.0,0.6
434,415,Vlatko ?an?ar,DEN,6,0,2.6,0.3,0.7,.500,0.3,0.5,.667,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.2,1.0,0.5
435,416,Kessler Edwards,BRK,6,0,2.6,0.2,0.8,.200,0.2,0.5,.333,0.0,0.0,,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.0,0.5,0.5
436,417,Dalen Terry,CHI,8,0,3.4,0.4,1.3,.300,0.1,0.4,.333,0.3,0.3,1.000,0.0,0.3,0.3,0.5,0.1,0.3,0.5,0.3,1.1,0.5
437,418,Ryan Arcidiacono,NYK,3,0,2.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0,0.4
438,419,Leandro Bolmaro,UTA,3,0,7.1,0.7,2.3,.286,0.0,0.7,.000,0.0,0.0,,0.3,0.0,0.3,0.7,0.7,0.3,0.7,1.3,1.3,0.4
439,420,Mamadi Diakite,CLE,3,0,2.7,0.3,1.0,.333,0.0,0.7,.000,0.0,0.0,,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.7,0.7,0.4
441,421,Josh Okogie,PHO,11,0,5.1,0.4,1.3,.286,0.0,0.6,.000,0.4,0.5,.667,0.3,0.9,1.2,0.0,0.3,0.2,0.5,0.6,1.1,0.4
442,422,KZ Okpala,SAC,6,3,6.4,0.2,0.8,.200,0.2,0.7,.250,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.5,0.4
443,423,Sandro Mamukelashvili,MIL,4,0,5.8,0.5,2.3,.222,0.3,1.3,.200,0.0,0.0,,0.5,1.3,1.8,0.0,0.0,0.0,0.3,0.3,1.3,0.3
444,424,Cole Swider,LAL,1,0,1.9,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3
445,425,Jaxson Hayes,NOP,5,0,7.4,0.2,1.0,.200,0.0,0.4,.000,0.0,0.4,.000,0.2,0.8,1.0,0.6,0.2,0.2,0.2,1.0,0.4,0.2
446,426,Scotty Pippen Jr.,LAL,2,0,4.2,0.0,1.0,.000,0.0,0.0,,1.5,2.0,.750,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.5,0.2
