,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
0,1,Joel Embiid,PHI,3,3,36.2,14.0,23.7,.592,0.7,4.7,.143,13.7,16.7,.820,0.3,11.0,11.3,5.3,1.0,3.3,5.7,4.3,42.3,33.4
1,2,Jimmy Butler,MIA,2,2,36.8,8.5,13.5,.630,0.5,1.5,.333,10.0,11.0,.909,2.5,6.0,8.5,8.0,1.5,0.0,1.0,2.0,27.5,29.9
2,3,Donovan Mitchell,CLE,2,2,38.1,13.0,24.0,.542,4.5,12.0,.375,3.0,3.0,1.000,1.5,6.0,7.5,6.5,1.5,0.5,3.0,1.5,33.5,27.6
3,4,Kevin Durant,BRK,3,3,35.6,9.3,17.0,.549,2.0,4.3,.462,8.3,9.7,.862,0.3,8.7,9.0,7.3,1.0,2.0,2.3,2.3,29.0,27.4
4,5,Jayson Tatum,BOS,3,3,36.6,11.7,23.0,.507,4.7,10.7,.438,8.0,9.3,.857,0.7,5.7,6.3,4.3,0.7,0.7,1.7,3.3,36.0,27.4
5,6,Jerami Grant,POR,2,2,40.5,11.5,21.0,.548,4.5,8.5,.529,4.5,5.5,.818,2.5,4.5,7.0,3.0,2.0,1.5,2.0,2.5,32.0,26.8
6,7,Stephen Curry,GSW,2,2,35.4,12.0,20.0,.600,4.5,10.0,.450,5.0,6.0,.833,0.0,5.0,5.0,4.5,1.0,0.0,3.0,2.0,33.5,25.8
7,8,Spencer Dinwiddie,DAL,3,3,35.9,9.0,15.7,.574,5.7,10.0,.567,3.7,4.0,.917,0.0,5.0,5.0,5.7,1.0,0.7,1.3,1.7,27.3,24.8
8,9,Jaylen Brown,BOS,2,2,32.4,11.0,17.0,.647,2.5,5.0,.500,3.0,3.5,.857,1.0,6.5,7.5,5.5,0.5,0.0,1.5,1.5,27.5,24.7
9,10,Shai Gilgeous-Alexander,OKC,3,3,36.8,11.3,20.3,.557,1.7,3.3,.500,7.7,9.0,.852,0.3,3.7,4.0,5.3,2.0,1.7,4.3,3.0,32.0,24.5
10,11,Kristaps Porzi??is,WAS,2,2,32.0,9.5,17.5,.543,5.0,9.0,.556,4.0,5.5,.727,2.0,6.0,8.0,2.0,1.5,2.0,1.5,2.0,28.0,24.2
11,12,Anthony Davis,LAL,3,3,34.4,10.7,19.3,.552,0.0,0.7,.000,6.0,7.3,.818,5.7,8.0,13.7,2.7,0.7,1.3,2.0,4.0,27.3,23.8
12,13,Domantas Sabonis,SAC,3,3,33.6,8.0,13.3,.600,0.7,1.0,.667,6.0,7.0,.857,3.0,9.3,12.3,6.7,1.3,0.0,2.0,3.0,22.7,23.8
13,14,LeBron James,LAL,1,1,32.4,12.0,22.0,.545,4.0,9.0,.444,2.0,4.0,.500,1.0,7.0,8.0,5.0,2.0,0.0,3.0,2.0,30.0,23.1
14,15,Luka Don?i?,DAL,3,3,37.4,10.0,24.0,.417,2.0,8.0,.250,7.3,11.3,.647,1.0,8.3,9.3,7.3,2.3,1.0,2.3,2.7,29.3,22.9
15,16,De'Aaron Fox,SAC,3,3,32.8,9.7,17.3,.558,1.7,4.3,.385,2.0,3.0,.667,0.3,4.0,4.3,9.3,2.7,0.3,2.0,2.0,23.0,22.4
16,17,Damian Lillard,POR,2,2,36.9,7.0,16.0,.438,4.0,9.5,.421,9.5,12.5,.760,1.5,5.0,6.5,9.5,0.5,0.0,5.5,1.5,27.5,21.5
17,18,Ja Morant,MEM,2,2,36.6,12.5,25.0,.500,2.0,7.5,.267,3.0,5.0,.600,1.5,6.0,7.5,6.5,1.5,0.0,3.5,2.5,30.0,21.1
18,19,Devin Booker,PHO,2,2,36.3,9.0,21.0,.429,3.5,7.5,.467,3.0,3.0,1.000,1.5,4.5,6.0,8.0,1.5,0.0,1.5,2.0,24.5,20.6
19,20,Zion Williamson,NOP,3,3,32.5,7.7,11.3,.676,0.3,0.3,1.000,9.0,11.7,.771,2.0,3.0,5.0,3.3,0.7,0.0,2.3,3.3,24.7,20.4
21,21,Desmond Bane,MEM,2,2,36.4,9.5,19.5,.487,3.5,8.5,.412,5.5,5.5,1.000,0.5,4.0,4.5,5.5,0.5,0.0,3.0,2.5,28.0,20.1
22,22,Jevon Carter,MIL,2,2,38.9,11.0,21.0,.524,5.0,8.5,.588,1.5,2.5,.600,0.5,2.5,3.0,9.0,1.0,0.0,4.5,4.0,28.5,20.1
23,23,Nikola Joki?,DEN,3,3,26.0,8.7,14.7,.591,1.0,2.3,.429,2.0,2.3,.857,1.3,4.7,6.0,7.7,1.7,0.3,1.7,3.0,20.3,20.1
24,24,Jakob Poeltl,SAS,2,2,33.3,8.5,11.5,.739,0.0,0.0,,1.5,4.0,.375,4.5,5.0,9.5,3.5,1.0,2.0,1.5,3.0,18.5,19.7
25,25,Jalen Green,HOU,2,2,39.3,9.5,17.0,.559,3.5,8.0,.438,4.5,5.0,.900,0.5,3.5,4.0,6.0,0.0,0.0,4.5,0.5,27.0,19.6
26,26,Josh Giddey,OKC,3,3,34.5,8.3,14.0,.595,1.0,2.7,.375,1.3,2.0,.667,3.0,8.3,11.3,7.7,0.7,0.0,3.7,1.7,19.0,18.6
27,27,Cameron Payne,PHO,2,2,35.0,8.0,16.0,.500,4.5,9.5,.474,2.0,2.0,1.000,0.5,4.0,4.5,6.0,1.0,0.0,2.0,2.0,22.5,18.5
28,28,Seth Curry,BRK,2,0,25.7,8.0,14.0,.571,5.0,9.5,.526,1.5,2.0,.750,0.5,2.5,3.0,2.5,0.5,0.0,0.5,1.5,22.5,18.0
29,29,Andrew Wiggins,GSW,2,2,35.5,9.0,15.5,.581,2.0,6.5,.308,3.0,3.5,.857,1.5,3.5,5.0,1.0,2.0,0.5,1.5,3.5,23.0,17.8
30,30,Tyrese Haliburton,IND,2,2,36.2,6.0,14.5,.414,2.5,8.5,.294,0.0,0.5,.000,0.5,3.0,3.5,13.5,2.5,0.5,2.0,1.0,14.5,17.7
31,31,Mikal Bridges,PHO,2,2,40.0,7.5,16.5,.455,2.0,6.0,.333,2.5,2.5,1.000,1.5,5.0,6.5,5.5,2.0,0.5,1.5,1.5,19.5,17.6
32,32,Julius Randle,NYK,3,3,32.5,7.3,15.7,.468,2.3,7.0,.333,6.3,8.0,.792,2.7,7.0,9.7,3.7,0.0,0.0,2.7,3.0,23.3,17.3
33,33,Jalen Brunson,NYK,3,3,29.1,5.7,13.0,.436,1.0,4.0,.250,6.7,6.7,1.000,0.3,1.7,2.0,5.3,2.3,0.0,1.3,1.7,19.0,17.0
34,34,Al Horford,BOS,2,2,30.4,6.5,9.0,.722,3.5,4.5,.778,0.5,1.5,.333,0.5,6.0,6.5,2.0,1.0,0.0,0.0,1.5,17.0,16.9
35,35,Clint Capela,ATL,3,3,28.6,7.0,10.7,.656,0.0,0.0,,1.7,2.7,.625,7.0,11.0,18.0,0.3,0.0,0.7,2.0,2.0,15.7,16.7
36,36,Bojan Bogdanovi?,DET,3,3,31.2,8.0,13.7,.585,1.3,5.3,.250,6.0,7.0,.857,0.0,4.3,4.3,2.7,0.3,0.0,2.7,2.0,23.3,16.6
37,37,Darius Garland,CLE,3,3,36.5,7.3,19.7,.373,4.0,8.0,.500,5.3,7.0,.762,0.7,1.0,1.7,7.3,1.3,0.0,2.0,3.0,24.0,16.5
38,38,Eugene Omoruyi,OKC,1,0,27.0,8.0,10.0,.800,5.0,6.0,.833,1.0,2.0,.500,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,22.0,16.4
39,39,Fred VanVleet,TOR,2,2,31.9,8.5,19.0,.447,5.0,11.5,.435,1.5,3.0,.500,0.0,2.5,2.5,3.5,3.0,0.5,2.0,3.0,23.5,16.4
40,40,DeMar DeRozan,CHI,2,2,31.2,10.0,18.5,.541,0.0,1.5,.000,4.5,6.0,.750,0.0,2.5,2.5,3.5,0.5,1.0,1.5,4.0,24.5,16.3
42,41,Rudy Gobert,MIN,3,3,32.7,6.0,8.7,.692,0.0,0.0,,6.3,8.0,.792,2.7,7.3,10.0,0.7,0.7,1.7,2.7,3.7,18.3,16.2
43,42,Myles Turner,IND,2,2,26.3,5.0,9.5,.526,1.0,3.5,.286,5.5,6.5,.846,2.0,8.5,10.5,1.0,0.5,2.5,0.5,4.5,16.5,16.1
44,43,Trae Young,ATL,3,3,35.5,8.3,22.3,.373,2.0,6.7,.300,6.3,7.3,.864,1.0,1.7,2.7,9.0,1.3,0.0,5.0,0.3,25.0,16.0
45,44,OG Anunoby,TOR,3,3,35.4,8.3,17.0,.490,2.0,6.0,.333,3.3,4.0,.833,1.3,4.7,6.0,1.7,2.0,1.3,2.7,2.7,22.0,15.9
46,45,Dejounte Murray,ATL,3,3,36.9,8.3,18.7,.446,0.7,4.3,.154,2.3,2.7,.875,1.3,4.3,5.7,6.7,1.3,0.3,1.7,2.0,19.7,15.8
47,46,D'Angelo Russell,MIN,3,3,31.7,6.3,11.7,.543,2.7,6.0,.444,2.7,3.3,.800,0.3,1.0,1.3,8.7,0.7,0.0,2.7,2.3,18.0,15.8
48,47,Brook Lopez,MIL,2,2,37.6,8.5,18.5,.459,2.0,6.5,.308,2.5,3.5,.714,2.5,5.5,8.0,1.5,1.0,3.5,3.0,2.0,21.5,15.7
49,48,Grayson Allen,MIL,1,1,35.0,5.0,8.0,.625,2.0,3.0,.667,6.0,6.0,1.000,1.0,2.0,3.0,6.0,0.0,1.0,3.0,5.0,18.0,15.6
50,49,Karl-Anthony Towns,MIN,3,3,30.2,6.0,10.7,.563,1.7,4.3,.385,4.0,4.7,.857,2.0,8.3,10.3,3.7,0.3,0.7,2.0,5.0,17.7,15.6
51,50,Bam Adebayo,MIA,2,2,35.8,8.5,16.5,.515,0.0,0.5,.000,4.0,4.5,.889,1.5,13.0,14.5,4.0,1.5,0.5,5.0,4.5,21.0,15.5
52,51,Aaron Gordon,DEN,3,3,30.3,5.0,8.0,.625,1.0,2.0,.500,5.0,7.0,.714,2.3,7.0,9.3,3.3,0.3,0.3,2.0,2.3,16.0,15.3
53,52,Bennedict Mathurin,IND,2,0,27.4,7.0,13.5,.519,4.5,6.5,.692,4.0,6.0,.667,1.5,3.5,5.0,1.5,0.5,0.0,2.5,2.5,22.5,15.2
54,53,Max Strus,MIA,2,2,39.0,7.5,15.5,.484,5.0,12.5,.400,1.5,1.5,1.000,0.0,2.5,2.5,1.5,1.5,0.0,0.5,3.5,21.5,15.1
55,54,Lonnie Walker IV,LAL,2,2,31.8,8.5,14.5,.586,3.0,4.5,.667,2.0,2.5,.800,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.5,22.0,15.1
56,55,Kyle Kuzma,WAS,3,3,36.3,8.7,19.3,.448,2.3,8.3,.280,3.0,3.7,.818,1.3,8.7,10.0,5.0,0.3,0.0,4.0,1.7,22.7,15.0
57,56,Anfernee Simons,POR,3,3,36.5,7.0,18.7,.375,4.0,11.0,.364,4.0,5.3,.750,0.3,4.0,4.3,4.7,0.7,0.0,1.0,1.3,22.0,15.0
58,57,Zach LaVine,CHI,2,2,35.2,8.5,18.5,.459,2.0,9.0,.222,3.0,3.5,.857,1.0,3.5,4.5,4.0,1.5,0.0,2.0,3.5,22.0,14.9
59,58,Devin Vassell,SAS,2,2,35.2,9.0,19.0,.474,3.0,8.5,.353,1.0,1.0,1.000,0.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,22.0,14.9
60,59,Harrison Barnes,SAC,3,3,31.1,4.3,7.7,.565,1.3,3.3,.400,4.0,4.7,.857,1.3,4.3,5.7,2.7,1.3,0.7,0.7,1.7,14.0,14.7
61,60,Kelly Oubre Jr.,CHO,3,3,36.1,8.0,18.3,.436,3.3,9.7,.345,2.3,3.3,.700,1.7,6.0,7.7,2.0,1.0,0.7,1.7,2.7,21.7,14.7
63,61,Lauri Markkanen,UTA,3,3,32.2,7.7,15.0,.511,3.0,5.3,.563,3.0,4.0,.750,2.0,5.7,7.7,0.3,0.0,1.0,2.7,1.0,21.3,14.5
64,62,Jamal Murray,DEN,3,3,32.2,7.0,16.7,.420,1.3,4.3,.308,3.0,3.3,.900,1.3,3.3,4.7,5.3,1.7,0.0,1.7,1.3,18.3,14.5
65,63,Luguentz Dort,OKC,3,3,29.2,5.7,10.7,.531,2.3,5.0,.467,2.7,3.0,.889,2.3,3.3,5.7,1.7,1.3,0.3,0.3,4.0,16.3,14.4
66,64,Jaden Ivey,DET,3,3,30.2,6.0,12.7,.474,2.0,4.0,.500,4.3,6.0,.722,2.0,3.7,5.7,4.3,1.0,0.0,2.7,1.7,18.3,14.4
67,65,Malik Beasley,UTA,3,0,29.3,6.0,12.3,.486,4.7,9.7,.483,0.7,0.7,1.000,0.3,5.0,5.3,2.0,1.3,0.0,0.7,2.0,17.3,14.1
68,66,Paul George,LAC,2,2,35.2,7.5,19.0,.395,1.5,6.5,.231,6.5,8.0,.813,0.0,5.0,5.0,4.0,0.5,2.0,3.0,3.0,23.0,14.1
69,67,Michael Porter Jr.,DEN,3,3,28.5,7.0,13.3,.525,3.3,7.3,.455,1.0,1.0,1.000,0.7,3.0,3.7,1.3,0.7,0.3,0.3,1.7,18.3,14.0
70,68,Mason Plumlee,CHO,3,3,32.6,5.0,6.7,.750,0.0,0.0,,2.7,4.3,.615,2.7,8.0,10.7,4.7,0.0,0.3,2.3,2.7,12.7,13.7
71,69,Wendell Carter Jr.,ORL,2,2,33.3,6.0,12.0,.500,1.5,3.5,.429,3.0,3.0,1.000,1.5,9.5,11.0,4.0,0.0,1.0,4.0,1.0,16.5,13.5
72,70,Isaiah Jackson,IND,2,0,19.4,5.5,6.0,.917,0.0,0.0,,2.5,3.0,.833,3.0,4.5,7.5,0.5,0.5,1.0,2.0,2.0,13.5,13.5
73,71,Keldon Johnson,SAS,2,2,35.8,6.5,16.0,.406,3.5,8.0,.438,6.0,8.0,.750,1.0,4.0,5.0,3.0,0.5,0.0,3.5,1.5,22.5,13.5
74,72,Christian Wood,DAL,1,0,25.1,7.0,11.0,.636,1.0,5.0,.200,4.0,5.0,.800,0.0,5.0,5.0,1.0,2.0,0.0,2.0,6.0,19.0,13.5
75,73,Jarrett Allen,CLE,2,2,33.0,6.5,9.5,.684,0.0,0.0,,3.5,4.5,.778,1.5,6.5,8.0,1.0,0.0,0.5,1.5,3.0,16.5,13.4
76,74,Jaden McDaniels,MIN,3,3,34.2,6.0,10.3,.581,1.7,3.3,.500,2.3,3.7,.636,2.3,2.3,4.7,1.0,1.3,1.0,0.7,4.7,16.0,13.2
77,75,Aleksej Pokusevski,OKC,3,3,26.6,5.7,9.7,.586,2.3,4.3,.538,0.7,1.0,.667,2.0,3.7,5.7,1.7,1.0,2.3,2.3,1.3,14.3,13.1
78,76,Kevin Huerter,SAC,3,3,31.6,5.0,9.7,.517,3.3,6.7,.500,2.3,4.0,.583,0.3,3.3,3.7,2.7,1.7,1.0,2.3,1.7,15.7,12.7
79,77,Tyrese Maxey,PHI,3,3,35.3,7.7,19.7,.390,2.3,6.3,.368,2.0,2.7,.750,0.3,2.7,3.0,5.7,1.7,0.3,1.7,3.3,19.7,12.6
80,78,Terry Rozier,CHO,3,3,37.4,7.3,20.7,.355,4.0,10.7,.375,2.0,2.7,.750,1.7,3.0,4.7,4.7,0.7,0.0,1.7,1.7,20.7,12.5
81,79,Franz Wagner,ORL,2,2,31.9,8.0,16.0,.500,0.0,3.0,.000,3.5,4.0,.875,0.5,4.0,4.5,4.5,0.0,0.0,2.5,2.5,19.5,12.5
82,80,Corey Kispert,WAS,3,3,28.1,4.3,6.0,.722,2.3,2.7,.875,1.3,1.3,1.000,0.0,2.0,2.0,1.3,1.7,0.0,0.3,1.0,12.3,12.3
84,81,Norman Powell,LAC,2,0,25.4,5.5,12.0,.458,1.5,3.0,.500,4.5,5.0,.900,0.5,1.0,1.5,2.0,1.5,0.5,1.5,2.0,17.0,12.2
85,82,Evan Mobley,CLE,3,3,35.6,5.3,9.7,.552,0.0,0.0,,2.7,4.7,.571,4.7,6.0,10.7,2.3,1.0,0.7,2.7,3.3,13.3,12.1
86,83,Lamar Stevens,CLE,1,1,30.3,5.0,10.0,.500,0.0,1.0,.000,5.0,6.0,.833,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,15.0,12.1
87,84,Russell Westbrook,LAL,3,0,30.5,5.3,15.7,.340,1.7,5.3,.313,4.0,4.7,.857,1.7,3.0,4.7,10.7,0.7,0.3,4.3,3.0,16.3,12.1
88,85,Tre Jones,SAS,2,2,33.4,4.0,10.0,.400,1.0,2.5,.400,1.0,1.0,1.000,0.0,4.5,4.5,10.0,1.0,0.5,1.5,2.0,10.0,12.0
89,86,Chris Boucher,TOR,3,0,24.2,4.0,9.3,.429,0.7,3.7,.182,5.0,6.3,.789,3.0,4.7,7.7,0.3,1.3,1.0,1.3,2.0,13.7,11.8
90,87,Dennis Smith Jr.,CHO,2,2,33.2,6.0,10.5,.571,0.5,2.5,.200,0.0,0.0,,0.5,1.5,2.0,6.0,2.5,0.0,1.5,4.5,12.5,11.8
91,88,Ivica Zubac,LAC,2,2,32.0,5.0,6.0,.833,0.0,0.0,,3.0,5.5,.545,3.5,8.0,11.5,1.0,0.5,1.0,3.5,3.5,13.0,11.7
92,89,Santi Aldama,MEM,3,3,28.7,4.7,7.7,.609,1.7,2.7,.625,0.3,0.7,.500,2.3,4.7,7.0,1.0,1.3,1.7,1.0,3.3,11.3,11.6
93,90,Gabe Vincent,MIA,2,0,34.2,5.0,12.0,.417,2.5,7.5,.333,3.5,3.5,1.000,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.5,16.0,11.6
94,91,Deni Avdija,WAS,3,3,33.5,5.3,11.7,.457,2.0,4.3,.462,2.7,3.3,.800,1.0,4.0,5.0,4.0,1.7,0.3,2.7,3.7,15.3,11.5
95,92,Charles Bassey,SAS,2,0,17.1,3.0,4.0,.750,0.5,1.5,.333,1.0,1.0,1.000,2.0,8.0,10.0,3.0,1.0,2.5,1.5,4.0,7.5,11.5
96,93,Brandon Ingram,NOP,3,3,34.1,7.3,15.0,.489,1.0,3.3,.300,3.0,3.3,.900,0.7,5.7,6.3,3.3,1.3,0.3,3.7,4.7,18.7,11.5
97,94,Bobby Portis,MIL,2,2,32.6,5.0,13.5,.370,1.0,2.5,.400,3.5,3.5,1.000,3.0,7.5,10.5,2.0,1.0,0.0,2.0,1.0,14.5,11.4
98,95,Yuta Watanabe,BRK,1,0,22.8,5.0,8.0,.625,0.0,2.0,.000,1.0,1.0,1.000,2.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,11.0,11.4
99,96,Grant Williams,BOS,3,3,32.5,4.7,8.0,.583,2.0,4.7,.429,1.0,1.7,.600,0.7,5.3,6.0,3.0,0.3,0.3,0.3,3.3,12.3,11.4
100,97,Buddy Hield,IND,2,2,31.3,7.5,15.5,.484,3.5,10.0,.350,1.0,1.5,.667,1.0,3.5,4.5,1.0,0.0,0.5,2.0,2.5,19.5,11.3
101,98,John Wall,LAC,2,0,23.8,4.0,10.5,.381,1.5,4.5,.333,2.5,3.0,.833,0.5,2.0,2.5,6.0,1.5,0.5,1.5,1.5,12.0,11.0
102,99,Caris LeVert,CLE,3,3,33.2,6.3,13.7,.463,1.3,3.7,.364,1.0,1.3,.750,2.7,3.0,5.7,3.7,0.7,0.3,2.3,2.0,15.0,10.9
103,100,Patrick Williams,CHI,2,2,28.3,4.5,8.0,.563,1.5,2.5,.600,0.5,0.5,1.000,1.0,3.0,4.0,1.0,1.0,3.0,1.5,0.5,11.0,10.9
105,101,Jalen Suggs,ORL,2,2,28.6,5.5,12.0,.458,1.5,4.0,.375,1.5,1.5,1.000,0.5,4.5,5.0,4.5,0.5,0.5,1.5,3.0,14.0,10.8
106,102,Edmond Sumner,BRK,3,3,22.4,5.3,10.7,.500,2.0,5.0,.400,1.3,1.7,.800,0.7,1.7,2.3,2.0,2.0,0.3,1.7,1.7,14.0,10.8
107,103,Kentavious Caldwell-Pope,DEN,3,3,30.0,4.3,8.7,.500,2.7,4.3,.615,2.0,2.3,.857,0.3,3.3,3.7,1.7,1.3,0.0,1.3,1.3,13.3,10.7
108,104,Bryn Forbes,MIN,1,0,18.1,4.0,8.0,.500,2.0,3.0,.667,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,10.0,10.7
109,105,Nic Claxton,BRK,3,3,22.4,5.0,6.7,.750,0.0,0.0,,1.0,4.0,.250,1.7,6.7,8.3,1.3,0.3,1.3,1.0,2.3,11.0,10.6
110,106,Killian Hayes,DET,3,1,30.6,5.7,12.7,.447,1.7,4.7,.357,1.0,1.0,1.000,1.0,3.7,4.7,5.0,1.3,0.0,2.3,2.7,14.0,10.6
111,107,Kyle Lowry,MIA,2,2,35.3,4.0,9.0,.444,1.5,5.5,.273,1.5,1.5,1.000,0.5,6.5,7.0,5.5,0.0,1.0,2.0,1.5,11.0,10.6
112,108,Marcus Morris,LAC,2,2,30.3,4.5,9.0,.500,3.0,5.0,.600,0.0,0.0,,1.0,6.0,7.0,1.5,1.0,1.0,1.0,3.0,12.0,10.6
113,109,Jonas Valan?i?nas,NOP,3,3,23.2,4.0,9.3,.429,0.7,1.3,.500,3.3,4.0,.833,2.3,7.0,9.3,1.7,0.7,0.0,1.0,2.0,12.0,10.6
114,110,Jordan Clarkson,UTA,3,3,29.0,6.3,17.0,.373,2.0,7.3,.273,3.0,3.0,1.000,1.7,1.3,3.0,3.0,0.0,0.3,1.3,1.0,17.7,10.5
115,111,Steven Adams,MEM,3,3,31.2,3.3,5.0,.667,0.0,0.0,,0.7,2.0,.333,7.0,5.7,12.7,3.7,1.0,0.7,3.3,4.0,7.3,10.3
116,112,Austin Reaves,LAL,3,2,33.7,5.0,10.0,.500,1.3,3.7,.364,2.7,3.7,.727,2.0,3.0,5.0,1.7,0.3,0.0,1.7,1.0,14.0,10.3
117,113,Isaiah Stewart,DET,3,3,26.3,3.3,7.0,.476,1.7,4.0,.417,2.7,3.3,.800,2.7,6.3,9.0,2.0,0.3,0.7,1.3,3.7,11.0,10.3
118,114,Tari Eason,HOU,2,0,21.2,3.0,9.5,.316,0.5,2.5,.200,3.0,3.5,.857,2.0,2.0,4.0,4.0,4.0,0.0,1.5,2.5,9.5,10.2
119,115,Anthony Edwards,MIN,3,3,34.6,6.3,13.7,.463,1.0,3.7,.273,2.7,4.3,.615,0.3,5.0,5.3,4.3,0.7,0.3,2.7,3.7,16.3,10.2
120,116,Bones Hyland,DEN,1,0,29.8,4.0,13.0,.308,3.0,7.0,.429,5.0,5.0,1.000,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,16.0,10.1
121,117,Goran Dragi?,CHI,2,0,24.1,5.5,10.5,.524,1.0,3.5,.286,0.5,0.5,1.000,1.0,0.5,1.5,6.0,0.5,0.0,2.5,1.0,12.5,10.0
122,118,Landry Shamet,PHO,1,0,18.9,5.0,7.0,.714,2.0,3.0,.667,4.0,4.0,1.000,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,10.0
123,119,Marcus Smart,BOS,3,3,30.1,3.3,9.0,.370,1.3,4.7,.286,0.0,0.0,,0.3,1.3,1.7,8.3,2.3,0.3,1.0,2.7,8.0,10.0
124,120,Jabari Smith Jr.,HOU,2,2,29.2,4.0,10.5,.381,1.0,5.0,.200,3.0,4.0,.750,4.0,8.5,12.5,1.0,0.0,1.0,1.0,4.0,12.0,10.0
126,121,Scottie Barnes,TOR,3,3,33.9,5.0,15.0,.333,0.7,3.7,.182,1.3,2.0,.667,3.7,3.0,6.7,4.7,1.0,1.7,1.7,1.3,12.0,9.9
127,122,Alec Burks,DET,1,0,25.3,5.0,12.0,.417,1.0,5.0,.200,6.0,8.0,.750,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,17.0,9.9
128,123,Bol Bol,ORL,2,2,28.1,4.5,7.0,.643,2.5,2.5,1.000,0.5,1.0,.500,0.0,11.0,11.0,0.5,0.0,0.5,2.5,1.0,12.0,9.8
129,124,RJ Barrett,NYK,3,3,29.1,5.7,13.7,.415,1.7,4.7,.357,3.7,5.3,.688,1.3,2.7,4.0,2.7,0.7,0.0,2.0,3.3,16.7,9.6
130,125,Bruce Brown,DEN,3,0,29.9,3.7,9.3,.393,0.7,2.3,.286,2.0,2.0,1.000,2.0,5.3,7.3,5.0,1.0,0.7,2.7,1.7,10.0,9.6
131,126,Kenyon Martin Jr.,HOU,2,0,24.1,4.5,6.5,.692,1.0,3.0,.333,1.0,1.5,.667,2.5,4.0,6.5,0.5,0.0,1.0,1.5,2.5,11.0,9.6
132,127,Immanuel Quickley,NYK,3,0,21.5,4.0,10.3,.387,1.0,4.3,.231,2.3,2.7,.875,0.3,3.0,3.3,3.3,2.0,0.3,0.3,3.3,11.3,9.6
133,128,Alperen ?eng?n,HOU,2,2,24.7,4.0,7.0,.571,0.0,0.5,.000,3.5,3.5,1.000,1.5,4.0,5.5,1.0,1.0,1.5,2.0,4.0,11.5,9.6
134,129,Mo Bamba,ORL,2,0,21.5,4.0,7.0,.571,1.0,3.0,.333,1.5,2.5,.600,1.0,4.5,5.5,1.5,0.0,1.0,0.5,1.5,10.5,9.5
135,130,Tobias Harris,PHI,3,3,34.5,5.3,13.3,.400,0.3,3.3,.100,2.7,2.7,1.000,0.7,4.0,4.7,2.3,2.3,0.0,1.7,2.3,13.7,9.5
136,131,De'Andre Hunter,ATL,3,3,30.4,6.3,13.3,.475,0.7,4.0,.167,3.7,4.3,.846,1.0,2.7,3.7,0.0,0.3,0.0,1.3,2.3,17.0,9.5
137,132,Draymond Green,GSW,2,2,33.3,2.0,6.0,.333,0.0,1.0,.000,0.0,0.0,,0.5,7.5,8.0,12.0,0.5,0.5,1.5,4.0,4.0,9.4
138,133,Jordan Poole,GSW,2,0,26.9,6.0,13.5,.444,3.5,7.5,.467,2.5,2.5,1.000,0.0,3.5,3.5,2.0,0.5,0.0,3.5,2.5,18.0,9.4
139,134,Larry Nance Jr.,NOP,2,0,25.5,4.0,6.0,.667,1.0,1.5,.667,2.0,2.5,.800,3.5,4.0,7.5,0.5,0.0,0.0,2.0,2.5,11.0,9.2
140,135,Herbert Jones,NOP,3,3,27.2,3.7,7.3,.500,0.0,1.7,.000,3.7,4.0,.917,1.0,2.3,3.3,2.0,1.0,0.0,0.7,3.0,11.0,9.1
141,136,MarJon Beauchamp,MIL,2,2,32.2,5.5,13.0,.423,2.5,7.0,.357,0.0,0.0,,2.0,4.0,6.0,1.0,1.5,0.0,1.0,3.5,13.5,9.0
142,137,Jeremy Sochan,SAS,2,2,30.1,5.0,7.0,.714,0.5,2.0,.250,1.0,1.0,1.000,1.0,3.5,4.5,1.0,1.0,0.5,2.0,3.5,11.5,9.0
143,138,Derrick White,BOS,3,1,23.0,2.7,8.3,.320,1.7,4.3,.385,3.0,3.3,.900,0.7,3.3,4.0,4.0,0.0,1.3,0.3,2.3,10.0,9.0
