,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
0,1,Joel Embiid,PHI,4,4,36.3,12.5,23.0,.543,0.8,4.5,.167,14.3,16.5,.864,2.0,9.0,11.0,5.3,0.8,2.8,5.0,3.8,40.0,32.0
1,2,Stephen Curry,GSW,5,5,36.3,12.2,20.0,.610,5.6,11.4,.491,5.2,5.8,.897,1.0,5.8,6.8,7.8,0.6,0.0,3.2,2.4,35.2,30.2
2,3,Luka Don?i?,DAL,6,6,37.1,10.5,21.5,.488,2.7,7.5,.356,8.3,11.7,.714,0.7,7.2,7.8,7.5,2.3,0.8,3.5,3.3,32.0,25.8
3,4,Jayson Tatum,BOS,7,7,38.4,10.1,22.1,.458,4.0,10.7,.373,9.3,10.9,.855,1.0,6.1,7.1,4.6,0.7,1.6,2.4,2.7,33.6,25.5
4,5,Kevin Durant,BRK,8,8,36.6,10.0,18.8,.533,1.8,4.4,.400,7.8,8.5,.912,0.3,8.0,8.3,6.5,0.9,1.8,3.1,2.5,29.5,25.2
5,6,Shai Gilgeous-Alexander,OKC,7,7,35.5,11.3,19.3,.585,0.7,2.0,.357,7.9,8.7,.902,0.6,3.4,4.0,4.7,1.9,1.7,3.6,2.7,31.1,24.9
6,7,Jimmy Butler,MIA,4,4,35.9,7.0,14.5,.483,0.8,2.8,.273,8.8,9.3,.946,2.0,4.8,6.8,7.8,2.3,0.3,1.8,2.0,23.5,24.1
7,8,Donovan Mitchell,CLE,5,5,39.2,11.4,21.4,.533,4.2,10.2,.412,4.0,4.4,.909,0.8,4.2,5.0,4.6,1.0,0.8,2.4,2.4,31.0,23.7
8,9,James Harden,PHI,2,2,36.3,8.0,17.5,.457,2.5,7.0,.357,5.0,6.0,.833,0.0,6.0,6.0,13.5,1.5,0.0,3.5,2.0,23.5,22.5
9,10,Anthony Davis,LAL,7,7,33.9,9.6,17.4,.549,0.3,0.7,.400,5.1,6.4,.800,4.1,7.4,11.6,2.9,0.6,1.7,1.6,3.4,24.6,21.6
10,11,Giannis Antetokounmpo,MIL,4,4,30.4,9.8,21.0,.464,0.5,3.3,.154,8.5,12.3,.694,2.0,8.0,10.0,4.8,1.8,1.3,3.5,3.0,28.5,21.3
11,12,Pascal Siakam,TOR,3,3,31.3,8.3,18.0,.463,1.0,3.3,.300,6.0,7.7,.783,2.7,7.0,9.7,7.7,0.7,0.7,1.7,3.0,23.7,21.3
12,13,Paul George,LAC,7,7,37.2,10.3,20.3,.507,3.6,8.9,.403,4.6,5.9,.780,0.1,5.3,5.4,4.9,1.6,0.9,3.6,2.7,28.7,20.7
13,14,Nikola Joki?,DEN,6,6,29.0,8.7,13.8,.627,0.7,1.5,.444,2.5,2.8,.882,0.8,6.7,7.5,9.5,1.7,0.7,3.8,2.7,20.5,20.6
14,15,Fred VanVleet,TOR,4,4,34.4,9.0,19.8,.456,5.3,11.5,.457,2.8,3.5,.786,0.0,3.3,3.3,5.5,2.0,0.8,1.8,2.0,26.0,20.3
15,16,Domantas Sabonis,SAC,7,7,34.3,7.3,13.3,.548,0.4,1.1,.375,5.4,7.6,.717,2.7,10.1,12.9,6.7,1.0,0.1,2.3,3.6,20.4,20.2
16,17,Kristaps Porzi??is,WAS,7,7,31.5,7.3,14.7,.495,2.6,6.4,.400,5.9,7.0,.837,1.9,6.1,8.0,2.7,1.0,1.6,1.4,2.7,23.0,19.8
17,18,Dejounte Murray,ATL,7,7,36.2,9.4,20.7,.455,1.9,6.6,.283,2.4,2.7,.895,1.1,5.0,6.1,8.6,2.1,0.3,2.4,2.0,23.1,19.7
18,19,De'Aaron Fox,SAC,6,6,30.7,8.8,16.2,.546,1.7,4.7,.357,4.3,5.2,.839,0.3,3.0,3.3,6.3,1.5,0.2,2.5,2.2,23.7,19.4
19,20,Karl-Anthony Towns,MIN,7,7,33.3,7.7,13.6,.568,2.1,5.4,.395,3.7,4.1,.897,2.3,8.3,10.6,5.1,0.6,0.9,2.6,4.4,21.3,19.2
21,21,Jerami Grant,POR,6,6,36.5,8.8,17.0,.520,3.2,6.3,.500,4.8,5.8,.829,1.3,4.0,5.3,3.2,0.7,1.2,2.8,2.2,25.7,19.0
22,22,Jrue Holiday,MIL,5,5,31.7,8.0,15.8,.506,3.0,7.6,.395,2.2,2.4,.917,1.8,5.0,6.8,7.8,1.0,0.2,3.4,0.8,21.2,18.9
23,23,Zion Williamson,NOP,7,7,33.3,8.9,14.4,.614,0.4,0.9,.500,6.4,9.0,.714,1.9,3.6,5.4,4.1,0.7,0.1,2.9,3.3,24.6,18.9
24,24,Desmond Bane,MEM,6,6,34.1,8.3,17.0,.490,3.5,7.7,.457,5.0,5.2,.968,0.5,4.7,5.2,4.5,0.3,0.0,2.3,2.2,25.2,18.6
25,25,Damian Lillard,POR,3,3,36.1,6.0,14.7,.409,3.7,9.0,.407,9.0,11.3,.794,1.0,4.3,5.3,8.3,0.3,0.0,5.0,1.7,24.7,18.4
26,26,Lauri Markkanen,UTA,8,8,31.9,8.0,13.9,.577,2.3,5.3,.429,3.9,4.6,.838,2.0,6.3,8.3,1.5,0.4,1.3,2.0,1.8,22.1,18.2
27,27,Jalen Brunson,NYK,7,7,31.5,7.3,14.3,.510,1.0,3.9,.259,5.1,5.4,.947,0.4,2.6,3.0,6.6,1.0,0.1,1.6,2.0,20.7,17.9
28,28,Darius Garland,CLE,6,6,38.1,7.7,19.0,.404,3.7,8.8,.415,5.0,6.3,.789,0.7,1.8,2.5,8.8,1.3,0.0,2.8,2.8,24.0,17.8
29,29,Ja Morant,MEM,7,7,32.9,9.6,21.4,.447,1.7,5.4,.316,5.1,7.3,.706,0.9,6.3,7.1,7.1,1.1,0.1,4.4,1.7,26.0,17.6
30,30,Spencer Dinwiddie,DAL,6,6,34.8,7.3,15.3,.478,4.0,8.7,.462,2.2,2.3,.929,0.5,3.8,4.3,5.7,1.5,0.3,1.8,2.2,20.8,17.5
31,31,Paolo Banchero,ORL,4,4,37.2,9.0,18.0,.500,0.5,3.0,.167,6.5,7.8,.839,0.3,9.3,9.5,3.3,1.0,0.5,3.8,2.3,25.0,17.4
32,32,Tyrese Haliburton,IND,5,5,35.2,6.4,14.0,.457,3.0,7.8,.385,0.6,1.4,.429,0.8,4.8,5.6,10.8,2.2,0.2,2.8,1.4,16.4,17.4
33,33,Jaylen Brown,BOS,6,6,36.5,9.3,18.8,.496,2.5,6.7,.375,4.2,4.7,.893,1.2,5.8,7.0,3.7,0.5,0.0,2.8,3.2,25.3,17.2
34,34,Devin Booker,PHO,6,6,35.7,8.2,19.5,.419,2.5,6.2,.405,5.2,5.8,.886,1.2,4.5,5.7,5.7,1.0,0.7,2.8,2.7,24.0,17.1
35,35,LeBron James,LAL,4,4,35.0,10.3,21.8,.471,1.3,6.3,.200,1.8,4.0,.438,1.3,7.5,8.8,6.3,0.5,0.8,2.3,2.0,23.5,17.0
36,36,Bradley Beal,WAS,3,3,34.7,8.7,17.7,.491,1.7,4.7,.357,4.0,4.3,.923,0.0,3.3,3.3,4.7,0.7,0.7,1.7,2.0,23.0,16.9
37,37,Andrew Wiggins,GSW,5,5,35.8,8.4,14.4,.583,2.8,6.6,.424,1.8,2.8,.643,1.2,4.2,5.4,2.4,1.2,1.2,2.2,3.0,21.4,16.7
38,38,Franz Wagner,ORL,6,6,35.1,8.8,16.0,.552,1.0,3.5,.286,3.3,3.8,.870,0.5,3.0,3.5,5.2,0.7,0.3,2.5,2.5,22.0,16.4
39,39,Anfernee Simons,POR,5,5,36.2,8.0,19.4,.412,4.0,11.2,.357,4.4,5.4,.815,0.2,3.0,3.2,5.2,0.6,0.0,2.0,1.6,24.4,16.3
40,40,Aaron Gordon,DEN,6,6,29.8,5.3,8.0,.667,1.0,2.0,.500,3.7,5.5,.667,2.2,5.2,7.3,3.3,1.0,0.3,1.0,1.5,15.3,16.2
42,41,OG Anunoby,TOR,8,8,34.7,7.8,15.6,.496,1.9,5.1,.366,2.6,3.1,.840,1.6,4.1,5.8,2.0,3.5,1.0,2.5,3.3,20.0,16.1
43,42,Julius Randle,NYK,7,7,33.8,7.3,15.3,.477,2.7,7.1,.380,5.7,7.1,.800,2.9,6.0,8.9,3.3,0.0,0.3,3.7,2.9,23.0,16.1
44,43,DeMar DeRozan,CHI,7,7,33.2,7.4,15.3,.486,0.1,1.6,.091,6.9,7.7,.889,0.4,4.0,4.4,3.9,1.3,0.7,2.6,3.0,21.9,16.0
45,44,Devin Vassell,SAS,5,3,30.9,8.6,16.6,.518,3.4,7.2,.472,1.4,1.8,.778,0.0,3.4,3.4,3.2,0.6,0.6,1.6,1.0,22.0,15.9
46,45,Alperen ?eng?n,HOU,6,6,27.0,5.7,9.7,.586,0.0,0.5,.000,5.3,6.2,.865,3.3,5.0,8.3,2.7,0.8,0.8,1.8,3.7,16.7,15.7
47,46,Myles Turner,IND,5,5,28.2,6.0,10.8,.556,1.4,3.8,.368,5.2,6.6,.788,1.6,7.4,9.0,1.2,0.2,2.6,1.8,4.0,18.6,15.7
48,47,Wendell Carter Jr.,ORL,6,6,33.6,6.3,11.5,.551,1.5,3.0,.500,4.0,4.3,.923,2.2,7.7,9.8,3.3,0.7,0.7,3.0,3.2,18.2,15.5
49,48,Jalen Green,HOU,6,6,35.3,8.3,17.0,.490,3.3,8.5,.392,4.0,5.3,.750,0.3,3.2,3.5,3.5,0.7,0.3,3.5,1.7,24.0,15.3
50,49,Zach LaVine,CHI,6,6,34.8,8.0,17.8,.449,2.8,8.3,.340,2.7,3.2,.842,0.8,3.5,4.3,4.5,1.5,0.0,2.0,3.0,21.5,15.1
51,50,Bam Adebayo,MIA,6,6,34.7,8.2,15.3,.533,0.0,0.3,.000,2.8,3.2,.895,1.8,8.5,10.3,4.5,1.3,0.5,3.7,3.8,19.2,15.0
52,51,Buddy Hield,IND,5,5,34.9,7.8,16.2,.481,4.0,11.0,.364,1.6,1.8,.889,1.2,4.0,5.2,2.4,1.2,0.6,2.4,2.2,21.2,15.0
53,52,Mikal Bridges,PHO,6,6,37.7,5.8,11.8,.493,1.5,3.5,.429,2.8,3.0,.944,0.8,3.7,4.5,3.3,1.5,0.7,0.8,1.2,16.0,14.7
54,53,Russell Westbrook,LAL,7,0,28.9,6.4,14.0,.459,2.0,4.7,.424,3.6,4.0,.893,1.1,3.1,4.3,8.9,1.0,0.6,4.6,2.9,18.4,14.7
55,54,Tyler Herro,MIA,3,3,28.7,7.0,15.0,.467,2.0,5.3,.375,3.0,3.0,1.000,0.7,5.3,6.0,2.0,1.3,1.3,2.3,0.3,19.0,14.6
56,55,Al Horford,BOS,5,5,33.3,5.6,8.8,.636,2.4,4.2,.571,0.8,1.4,.571,0.6,6.6,7.2,2.4,0.8,0.8,0.4,1.8,14.4,14.6
57,56,Keldon Johnson,SAS,5,5,34.6,8.0,17.0,.471,3.6,8.6,.419,3.6,5.0,.720,0.8,4.2,5.0,3.0,0.6,0.0,3.2,1.6,23.2,14.6
58,57,Jamal Murray,DEN,6,6,30.7,7.3,16.0,.458,1.5,4.2,.360,2.3,2.8,.824,1.2,3.0,4.2,5.5,1.0,0.0,2.0,0.8,18.5,14.3
59,58,Trae Young,ATL,6,6,34.9,7.3,21.3,.344,1.8,6.8,.268,6.8,7.8,.872,0.8,1.7,2.5,9.0,1.3,0.2,5.2,0.8,23.3,14.3
60,59,Jarrett Allen,CLE,6,6,32.4,6.5,11.5,.565,0.0,0.0,,3.0,3.7,.818,2.5,8.8,11.3,0.8,0.7,1.5,1.8,2.3,16.0,14.2
61,60,Clint Capela,ATL,7,7,27.6,6.0,9.9,.609,0.0,0.0,,1.4,2.4,.588,5.0,9.3,14.3,0.4,0.4,1.1,1.3,2.1,13.4,14.2
63,61,Tyrese Maxey,PHI,7,7,37.5,8.6,21.1,.405,2.6,7.3,.353,3.3,4.4,.742,0.4,2.7,3.1,5.3,1.0,0.3,2.0,2.4,23.0,14.2
64,62,Rudy Gobert,MIN,5,5,32.2,4.2,6.6,.636,0.0,0.2,.000,5.4,6.6,.818,3.2,7.2,10.4,1.0,0.6,1.4,1.8,3.4,13.8,13.9
65,63,Nic Claxton,BRK,8,8,27.3,5.9,7.5,.783,0.0,0.0,,0.9,2.4,.368,2.5,7.0,9.5,1.9,1.0,2.1,1.9,2.9,12.6,13.8
66,64,Tobias Harris,PHI,7,7,35.3,6.3,13.6,.463,1.7,4.6,.375,2.4,3.1,.773,0.9,5.6,6.4,3.1,1.9,0.4,1.4,2.0,16.7,13.8
67,65,Michael Porter Jr.,DEN,6,6,29.1,6.7,12.7,.526,3.3,7.0,.476,0.8,0.8,1.000,0.7,4.7,5.3,1.3,0.7,0.2,0.7,1.8,17.5,13.5
68,66,RJ Barrett,NYK,7,7,33.0,7.0,15.4,.454,2.1,5.7,.375,3.9,5.0,.771,0.7,4.3,5.0,3.4,1.0,0.0,2.4,2.3,20.0,13.4
69,67,Brandon Ingram,NOP,6,6,35.6,8.2,18.2,.450,1.8,4.2,.440,3.0,3.7,.818,0.8,5.0,5.8,4.0,0.7,1.2,3.0,3.7,21.2,13.4
70,68,Lonnie Walker IV,LAL,5,5,30.7,7.0,13.0,.538,2.6,4.8,.542,2.8,3.2,.875,0.0,1.4,1.4,0.8,1.0,0.2,0.8,2.4,19.4,13.3
71,69,Bones Hyland,DEN,3,0,26.0,6.0,13.3,.450,4.0,6.7,.600,2.0,2.3,.857,0.3,2.7,3.0,3.7,1.7,0.3,2.7,1.7,18.0,13.1
72,70,Kyle Lowry,MIA,6,6,36.2,4.5,9.8,.458,2.2,6.3,.342,2.5,2.7,.938,0.8,5.3,6.2,6.3,0.7,0.5,2.2,2.2,13.7,13.1
73,71,Max Strus,MIA,6,5,34.7,6.5,13.0,.500,3.8,9.2,.418,1.5,1.5,1.000,0.2,2.0,2.2,2.3,1.2,0.2,1.0,3.3,18.3,13.1
74,72,Chris Paul,PHO,4,4,26.4,2.5,6.0,.417,1.0,3.0,.333,3.8,4.3,.882,0.3,4.0,4.3,7.3,1.8,0.3,1.0,1.8,9.8,13.0
75,73,Cameron Johnson,PHO,2,2,19.2,5.0,9.5,.526,3.5,6.0,.583,1.0,1.5,.667,0.0,1.0,1.0,2.0,1.5,0.5,0.0,1.0,14.5,12.8
76,74,Brook Lopez,MIL,7,7,31.6,6.9,13.1,.522,2.1,5.7,.375,1.4,1.9,.769,2.4,4.0,6.4,0.9,0.6,2.0,2.3,2.6,17.3,12.8
77,75,Jordan Clarkson,UTA,8,8,30.2,7.0,16.4,.427,3.1,7.6,.410,1.8,2.0,.875,1.5,2.9,4.4,4.5,0.3,0.3,2.1,2.3,18.9,12.6
78,76,Kevin Huerter,SAC,7,7,33.2,5.6,11.1,.500,3.6,7.3,.490,1.7,2.7,.632,0.1,2.6,2.7,2.6,1.4,0.7,1.7,1.9,16.4,12.6
79,77,Aleksej Pokusevski,OKC,5,4,27.8,5.4,10.2,.529,1.8,4.4,.409,0.4,0.6,.667,2.2,4.4,6.6,1.4,1.2,2.4,1.8,1.2,13.0,12.4
80,78,Kyle Kuzma,WAS,8,8,32.8,7.0,14.6,.479,2.0,6.4,.314,2.3,3.3,.692,1.1,7.3,8.4,3.3,0.1,0.4,2.9,2.1,18.3,12.3
81,79,Jaden Ivey,DET,7,7,32.7,5.9,13.4,.436,1.4,4.6,.313,3.1,4.1,.759,1.7,4.4,6.1,3.4,1.6,0.6,2.7,2.0,16.3,12.2
82,80,Kelly Oubre Jr.,CHO,8,8,31.0,7.1,16.4,.435,3.3,8.9,.366,2.5,3.5,.714,0.8,3.6,4.4,1.3,1.0,0.4,1.4,3.1,20.0,12.1
84,81,Tre Jones,SAS,6,6,29.8,4.8,10.7,.453,1.2,2.5,.467,0.7,0.7,1.000,0.2,3.5,3.7,8.2,1.5,0.2,1.7,2.0,11.5,12.0
85,82,Kyrie Irving,BRK,2,2,37.7,5.5,15.5,.355,2.0,8.5,.235,3.0,3.0,1.000,0.0,6.0,6.0,6.5,1.5,1.0,3.0,2.5,16.0,11.9
86,83,Evan Mobley,CLE,7,7,33.3,6.0,10.9,.553,0.0,0.4,.000,1.9,3.1,.591,3.3,5.6,8.9,2.1,0.7,1.6,2.3,3.1,13.9,11.9
87,84,Larry Nance Jr.,NOP,6,0,25.4,4.5,6.2,.730,0.3,0.5,.667,1.3,1.8,.727,2.2,4.3,6.5,2.2,1.2,0.3,0.8,2.5,10.7,11.9
88,85,Jakob Poeltl,SAS,6,6,29.0,5.2,8.3,.620,0.0,0.0,,0.5,2.3,.214,3.2,4.7,7.8,3.8,1.3,1.7,2.3,2.2,10.8,11.9
89,86,Bobby Portis,MIL,7,3,28.5,5.3,12.0,.440,1.4,4.0,.357,1.6,2.0,.786,2.4,9.1,11.6,2.6,0.3,0.0,1.4,0.9,13.6,11.9
90,87,Nikola Vu?evi?,CHI,7,7,31.3,6.1,12.0,.512,1.7,4.0,.429,1.0,1.3,.778,1.7,9.4,11.1,2.9,0.3,0.6,2.9,2.3,15.0,11.9
91,88,Ivica Zubac,LAC,7,7,32.0,4.9,7.7,.630,0.0,0.0,,2.6,4.1,.621,2.4,8.1,10.6,1.1,1.1,1.9,2.4,3.3,12.3,11.8
92,89,Mike Conley,UTA,8,8,30.1,3.8,8.6,.435,1.8,4.6,.378,1.4,1.6,.846,0.4,1.9,2.3,8.8,0.8,0.0,1.5,1.3,10.6,11.7
93,90,Kenyon Martin Jr.,HOU,6,1,25.7,5.5,9.0,.611,1.8,4.7,.393,1.3,2.3,.571,1.3,3.5,4.8,1.5,0.5,1.0,1.3,2.2,14.2,11.7
94,91,Cameron Payne,PHO,4,2,28.0,6.3,13.5,.463,3.0,7.0,.429,1.3,1.5,.833,0.3,3.0,3.3,4.8,0.8,0.0,2.3,2.3,16.8,11.7
95,92,Terry Rozier,CHO,5,5,37.2,8.0,21.8,.367,3.8,11.0,.345,1.4,1.8,.778,1.4,3.4,4.8,4.4,0.4,0.0,2.2,1.4,21.2,11.7
96,93,Mason Plumlee,CHO,8,8,28.2,4.0,6.5,.615,0.0,0.0,,2.4,3.9,.613,3.3,7.1,10.4,3.8,0.5,0.5,2.0,3.1,10.4,11.5
97,94,Anthony Edwards,MIN,7,7,35.7,7.0,15.4,.454,2.0,6.0,.333,2.9,4.1,.690,0.4,4.7,5.1,3.0,1.3,0.3,3.0,3.3,18.9,11.3
98,95,Josh Giddey,OKC,7,7,30.2,6.4,13.4,.479,1.0,2.7,.368,1.0,1.4,.700,1.6,5.3,6.9,6.0,0.6,0.3,3.4,1.9,14.9,11.3
99,96,Scottie Barnes,TOR,8,8,34.0,5.4,14.0,.384,1.4,4.9,.282,1.3,1.9,.667,2.3,5.0,7.3,5.8,0.8,0.8,2.1,1.4,13.4,11.2
100,97,Saddiq Bey,DET,7,7,31.6,4.9,12.3,.395,1.6,5.7,.275,5.0,5.3,.946,0.6,2.9,3.4,1.4,1.3,0.1,1.1,2.1,16.3,11.2
101,98,Bennedict Mathurin,IND,5,0,28.7,5.4,11.6,.466,3.0,6.2,.484,4.6,6.0,.767,1.0,2.0,3.0,2.2,0.2,0.2,3.2,1.6,18.4,11.2
102,99,Marcus Smart,BOS,7,7,31.8,4.4,9.9,.449,1.7,4.9,.353,0.9,1.1,.750,0.1,2.9,3.0,7.7,1.1,0.1,1.3,3.1,11.4,11.2
103,100,Steven Adams,MEM,7,7,27.1,3.6,5.7,.625,0.0,0.0,,0.7,1.7,.417,6.1,6.3,12.4,3.1,0.9,1.0,2.6,2.9,7.9,11.1
105,101,Chris Duarte,IND,2,2,21.3,5.0,8.5,.588,2.5,5.5,.455,2.5,3.0,.833,0.0,1.5,1.5,1.5,0.0,0.5,1.0,1.5,15.0,11.1
106,102,CJ McCollum,NOP,7,7,37.5,6.3,17.4,.361,1.7,6.4,.267,1.3,1.9,.692,1.4,5.7,7.1,5.6,1.4,1.0,2.6,1.9,15.6,11.1
107,103,Marcus Morris,LAC,7,7,34.7,5.9,12.9,.456,2.7,7.0,.388,0.6,0.6,1.000,0.6,5.7,6.3,2.3,0.9,0.6,1.3,2.3,15.0,11.1
108,104,Kevin Love,CLE,7,1,22.2,3.6,9.1,.391,2.3,6.4,.356,3.1,3.7,.846,1.6,5.7,7.3,3.3,0.3,0.3,1.4,1.3,12.6,11.0
109,105,Bol Bol,ORL,6,6,27.2,4.5,6.5,.692,1.3,1.8,.727,1.8,2.0,.917,0.8,7.5,8.3,0.8,0.2,1.3,2.3,1.7,12.2,10.9
110,106,Bojan Bogdanovi?,DET,7,7,30.4,6.1,12.7,.483,1.9,5.7,.325,3.7,4.1,.897,0.3,3.1,3.4,1.7,0.6,0.0,2.6,2.0,17.9,10.8
111,107,Jusuf Nurki?,POR,4,4,27.7,4.8,9.3,.514,1.3,1.8,.714,1.5,1.5,1.000,3.3,6.5,9.8,2.5,1.0,0.3,2.8,3.3,12.3,10.8
112,108,Malcolm Brogdon,BOS,5,0,23.1,5.2,10.2,.510,1.2,3.4,.353,2.6,3.4,.765,0.8,3.8,4.6,3.4,0.4,0.4,2.6,0.8,14.2,10.7
113,109,Isaiah Stewart,DET,7,7,27.3,3.9,7.3,.529,1.1,2.9,.400,2.1,2.9,.750,3.0,6.1,9.1,1.6,0.7,1.0,1.6,3.7,11.0,10.6
114,110,Deandre Ayton,PHO,5,5,27.1,6.0,10.6,.566,0.4,0.8,.500,1.2,1.6,.750,2.4,4.0,6.4,1.0,0.6,0.8,1.6,2.6,13.6,10.5
115,111,Kentavious Caldwell-Pope,DEN,6,6,30.6,4.5,8.2,.551,2.3,4.2,.560,1.0,1.7,.600,0.2,3.0,3.2,2.0,1.8,0.2,1.3,1.7,12.3,10.5
116,112,Jevon Carter,MIL,7,7,28.2,4.6,10.1,.451,2.4,4.9,.500,0.9,1.1,.750,0.6,2.1,2.7,4.1,1.7,0.9,1.7,3.0,12.4,10.4
117,113,Christian Wood,DAL,4,0,22.9,6.3,10.8,.581,0.8,3.3,.231,1.5,1.8,.857,1.0,5.5,6.5,0.8,1.0,0.3,2.5,2.3,14.8,10.3
118,114,Chris Boucher,TOR,8,0,23.2,4.1,8.8,.471,1.0,3.6,.276,2.5,3.4,.741,2.9,3.6,6.5,0.8,1.1,1.0,1.1,2.6,11.8,10.2
119,115,Harrison Barnes,SAC,7,7,31.9,3.6,8.7,.410,1.0,3.9,.259,3.1,3.4,.917,1.6,4.3,5.9,1.7,0.9,0.3,0.7,0.9,11.3,10.1
120,116,Malik Monk,SAC,7,0,24.1,4.4,10.3,.431,2.0,5.4,.368,3.3,3.4,.958,0.1,1.6,1.7,4.3,0.1,0.3,1.7,2.0,14.1,10.1
121,117,Caris LeVert,CLE,7,7,34.6,5.1,11.6,.444,1.3,3.7,.346,1.4,2.0,.714,1.9,4.0,5.9,4.1,0.4,0.1,1.7,2.4,13.0,10.0
122,118,Royce O'Neale,BRK,8,8,35.5,3.6,9.6,.377,2.5,5.5,.455,1.0,1.5,.667,1.6,3.8,5.4,5.1,1.3,0.4,1.4,3.3,10.8,10.0
123,119,D'Angelo Russell,MIN,7,7,28.9,4.7,11.3,.418,2.3,6.0,.381,1.9,2.7,.684,0.7,2.0,2.7,6.6,0.7,0.3,3.0,2.1,13.6,10.0
124,120,Jonas Valan?i?nas,NOP,7,7,22.6,4.1,9.0,.460,0.4,1.0,.429,2.7,3.4,.792,3.0,6.7,9.7,1.3,0.4,0.1,1.1,2.1,11.4,10.0
126,121,Grayson Allen,MIL,6,5,26.4,3.5,6.5,.538,2.3,4.3,.538,2.7,2.7,1.000,0.7,1.3,2.0,3.0,1.0,0.5,2.3,2.3,12.0,9.9
127,122,Alec Burks,DET,1,0,25.3,5.0,12.0,.417,1.0,5.0,.200,6.0,8.0,.750,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,17.0,9.9
128,123,Luguentz Dort,OKC,7,7,28.6,4.9,11.4,.425,1.7,5.3,.324,1.7,2.3,.750,1.3,2.9,4.1,2.4,1.3,0.6,0.7,3.6,13.1,9.9
129,124,Jordan Goodwin,WAS,6,0,21.8,3.0,5.8,.514,1.3,2.3,.571,0.5,0.7,.750,1.5,3.3,4.8,3.8,0.8,1.0,0.5,2.0,7.8,9.9
130,125,Collin Sexton,UTA,8,0,24.8,5.4,11.4,.473,1.3,3.1,.400,3.6,4.6,.784,0.8,2.1,2.9,1.8,0.9,0.0,1.9,2.3,15.6,9.9
131,126,Malik Beasley,UTA,8,2,25.6,4.6,10.4,.446,3.5,7.6,.459,0.5,0.5,1.000,0.8,3.8,4.5,1.6,0.8,0.0,1.0,1.5,13.3,9.8
132,127,Herbert Jones,NOP,6,6,28.9,4.3,8.7,.500,0.2,2.0,.083,3.2,4.0,.792,1.2,2.5,3.7,2.0,1.7,0.2,1.0,3.3,12.0,9.8
133,128,Kevin Porter Jr.,HOU,6,6,35.5,5.8,14.2,.412,2.2,6.5,.333,2.8,4.0,.708,0.8,3.8,4.7,6.5,0.8,0.2,4.8,3.2,16.7,9.8
134,129,Bryce McGowens,CHO,1,0,16.9,3.0,5.0,.600,1.0,2.0,.500,5.0,5.0,1.000,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,9.6
135,130,Dennis Smith Jr.,CHO,7,7,29.2,4.0,8.9,.452,0.4,2.1,.200,0.3,0.6,.500,0.7,2.9,3.6,6.1,2.1,0.7,1.7,2.4,8.7,9.6
136,131,Gary Trent Jr.,TOR,8,8,28.2,4.9,12.4,.394,1.1,4.9,.231,3.8,4.6,.811,0.6,1.3,1.9,1.6,1.4,0.3,0.9,1.5,14.6,9.6
137,132,Jalen Suggs,ORL,6,5,31.6,5.0,11.5,.435,1.0,4.5,.222,2.3,3.7,.636,0.5,2.7,3.2,5.8,1.5,0.5,3.0,3.3,13.3,9.5
138,133,Cade Cunningham,DET,5,5,31.7,6.4,17.2,.372,1.6,6.0,.267,1.8,2.2,.818,0.8,5.4,6.2,5.0,0.6,0.8,3.0,2.4,16.2,9.4
139,134,Jarred Vanderbilt,UTA,6,6,25.1,3.8,6.3,.605,0.7,1.5,.444,0.5,0.7,.750,2.7,4.7,7.3,2.7,0.8,0.3,1.5,2.8,8.8,9.4
140,135,Bruce Brown,DEN,6,0,27.7,3.5,8.8,.396,0.8,2.8,.294,1.5,1.5,1.000,1.3,3.7,5.0,5.0,1.0,0.8,1.5,2.2,9.3,9.3
141,136,Klay Thompson,GSW,5,5,32.9,6.4,18.0,.356,4.2,11.4,.368,0.6,1.0,.600,0.4,3.8,4.2,2.4,1.0,0.8,2.0,2.0,17.6,9.3
