,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
301,288,Richaun Holmes,SAC,3,0,7.5,1.7,2.0,.833,0.3,0.3,1.000,0.0,0.0,,1.0,1.7,2.7,0.0,0.0,0.0,0.0,1.3,3.7,3.6
302,289,Caleb Houstan,ORL,5,0,15.0,1.2,2.4,.500,0.8,1.8,.444,0.6,0.8,.750,1.0,1.0,2.0,0.4,0.2,0.0,0.2,0.6,3.8,3.6
303,290,Th?o Maledon,CHO,8,0,14.4,1.4,2.5,.550,0.4,1.1,.333,0.8,0.9,.857,0.0,2.9,2.9,1.8,0.5,0.3,1.1,1.6,3.9,3.6
304,291,Jabari Walker,POR,5,0,11.8,1.4,2.8,.500,0.2,0.8,.250,0.8,1.2,.667,0.8,2.2,3.0,1.0,0.2,0.2,0.4,1.2,3.8,3.6
305,292,Malaki Branham,SAS,3,2,19.7,2.3,7.0,.333,0.7,3.7,.182,1.0,1.3,.750,0.3,2.0,2.3,2.0,0.3,0.0,1.0,0.7,6.3,3.5
306,293,Kennedy Chandler,MEM,2,0,11.1,1.5,5.0,.300,0.5,2.0,.250,0.0,0.0,,0.5,2.0,2.5,3.0,1.0,0.0,1.0,0.5,3.5,3.5
307,294,Hamidou Diallo,DET,7,0,13.5,2.3,5.4,.421,0.1,0.7,.200,1.7,2.1,.800,1.1,1.3,2.4,0.4,0.4,0.3,1.0,2.4,6.4,3.5
308,295,Aaron Nesmith,IND,2,0,18.6,1.5,5.0,.300,1.0,3.0,.333,1.0,1.0,1.000,0.0,2.5,2.5,2.5,0.5,1.0,1.5,2.0,5.0,3.5
309,296,Aaron Holiday,ATL,7,1,20.6,1.9,4.6,.406,0.4,1.3,.333,0.4,0.6,.750,0.4,1.4,1.9,2.1,0.7,0.1,0.9,2.1,4.6,3.4
310,297,Furkan Korkmaz,PHI,3,0,7.8,1.3,2.3,.571,0.3,0.7,.500,1.7,2.0,.833,0.3,0.7,1.0,0.7,0.0,0.0,0.7,0.7,4.7,3.4
311,298,Daishen Nix,HOU,6,0,14.1,1.2,3.2,.368,1.2,2.3,.500,0.0,0.0,,0.0,1.8,1.8,2.5,1.2,0.0,1.5,0.8,3.5,3.4
312,299,Christian Koloko,TOR,8,6,18.5,1.6,4.1,.394,0.0,0.4,.000,1.4,1.6,.846,1.6,1.8,3.4,0.6,0.1,1.4,1.0,2.9,4.6,3.3
313,300,Mike Muscala,OKC,5,1,14.7,2.2,6.2,.355,1.6,4.8,.333,0.4,0.8,.500,0.2,2.8,3.0,0.6,0.0,0.8,0.6,2.2,6.4,3.3
315,301,Damian Jones,LAL,4,0,6.2,1.3,2.0,.625,0.0,0.0,,1.0,1.0,1.000,0.8,1.5,2.3,0.0,0.3,0.3,0.5,0.8,3.5,3.2
316,302,P.J. Tucker,PHI,6,6,28.0,1.2,2.0,.583,0.3,1.0,.333,0.2,0.3,.500,1.0,3.2,4.2,1.0,0.5,0.5,0.8,2.5,2.8,3.2
317,303,James Wiseman,GSW,3,0,11.8,1.0,2.3,.429,0.0,0.0,,1.0,1.3,.750,1.0,2.7,3.7,1.7,0.3,0.0,0.7,2.0,3.0,3.2
318,304,Patrick Beverley,LAL,5,5,28.4,1.4,5.2,.269,0.8,2.6,.308,0.2,0.6,.333,0.6,3.0,3.6,3.2,0.8,0.2,0.8,2.8,3.8,3.1
319,305,Christian Braun,DEN,5,0,12.7,1.2,2.4,.500,0.4,0.8,.500,0.4,0.4,1.000,0.0,1.2,1.2,1.2,0.4,0.0,0.2,0.8,3.2,3.1
320,306,Oshae Brissett,IND,3,0,12.9,1.3,3.3,.400,0.0,1.7,.000,1.0,1.3,.750,1.0,1.7,2.7,0.7,0.3,0.0,0.7,0.0,3.7,3.1
321,307,Max Christie,LAL,6,0,14.5,1.2,2.7,.438,0.8,1.7,.500,0.2,0.3,.500,0.2,3.0,3.2,0.5,0.5,0.0,0.3,0.7,3.3,3.1
322,308,Keon Johnson,POR,3,0,23.9,3.7,11.3,.324,2.0,5.3,.375,0.3,1.3,.250,1.0,2.0,3.0,2.3,1.0,0.0,2.7,2.3,9.7,3.1
323,309,Cory Joseph,DET,5,1,7.7,1.0,2.4,.417,0.4,1.6,.250,0.8,1.0,.800,0.2,0.4,0.6,2.4,0.2,0.0,0.2,1.6,3.2,3.1
324,310,Doug McDermott,SAS,8,0,20.9,2.9,6.9,.418,1.3,3.9,.323,0.6,1.1,.556,0.1,1.4,1.5,0.9,0.1,0.1,1.5,1.3,7.6,3.1
325,311,Patty Mills,BRK,7,0,10.7,1.4,3.9,.370,1.0,2.9,.350,0.0,0.0,,0.3,0.7,1.0,1.0,0.3,0.1,0.1,0.3,3.9,3.0
326,312,Devonte' Graham,NOP,8,0,12.8,1.0,2.8,.364,0.6,2.1,.294,0.4,0.5,.750,0.0,0.8,0.8,2.1,0.4,0.3,0.5,0.6,3.0,2.9
327,313,Willy Hernang?mez,NOP,1,0,11.6,4.0,6.0,.667,0.0,1.0,.000,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,8.0,2.9
328,314,Justin Holiday,ATL,6,0,18.5,2.3,6.0,.389,1.7,4.5,.370,0.0,0.0,,0.2,1.7,1.8,0.5,0.3,0.2,1.2,1.3,6.3,2.8
329,315,Zeke Nnaji,DEN,3,0,3.6,1.0,2.0,.500,0.0,0.3,.000,0.7,0.7,1.000,1.3,1.0,2.3,0.0,0.3,0.0,0.3,0.3,2.7,2.8
330,316,Duncan Robinson,MIA,6,0,22.7,2.3,8.0,.292,1.3,6.3,.211,1.0,1.2,.857,0.0,2.3,2.3,1.2,0.2,0.0,0.7,1.3,7.0,2.8
331,317,Anthony Gill,WAS,6,3,13.5,1.3,2.0,.667,0.0,0.0,,0.3,0.3,1.000,0.7,0.8,1.5,0.5,0.3,0.0,0.0,2.0,3.0,2.7
332,318,Jake LaRavia,MEM,6,0,19.1,1.5,4.0,.375,0.7,2.7,.250,0.3,0.3,1.000,0.5,2.8,3.3,1.0,0.7,0.2,1.2,1.7,4.0,2.7
333,319,Isaiah Joe,OKC,5,0,9.9,1.6,3.4,.471,1.0,2.6,.385,0.2,0.6,.333,0.0,1.8,1.8,0.4,0.4,0.2,0.8,1.2,4.4,2.6
334,320,Shake Milton,PHI,6,0,15.8,2.2,4.5,.481,0.2,1.0,.167,0.7,1.0,.667,0.5,2.0,2.5,1.7,0.0,0.2,1.7,1.8,5.2,2.6
336,321,Udoka Azubuike,UTA,3,0,2.7,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.7,0.7,1.3,0.3,0.0,0.3,0.3,0.0,2.0,2.5
337,322,JT Thor,CHO,7,0,11.7,1.3,4.0,.321,0.4,1.7,.250,0.6,0.9,.667,0.9,1.3,2.1,1.0,0.4,0.3,0.9,0.3,3.6,2.5
338,323,Maxi Kleber,DAL,7,0,22.6,1.3,3.6,.360,0.4,2.0,.214,0.0,0.0,,0.6,2.4,3.0,1.0,0.3,0.6,0.4,1.9,3.0,2.4
339,324,Matisse Thybulle,PHI,6,3,17.5,0.8,2.8,.294,0.2,1.5,.111,0.0,0.2,.000,0.5,1.5,2.0,0.8,1.5,0.5,0.2,2.0,1.8,2.4
340,325,Romeo Langford,SAS,3,1,18.0,2.0,5.0,.400,0.3,1.7,.200,0.7,0.7,1.000,1.7,0.3,2.0,0.3,0.3,0.3,1.0,2.7,5.0,2.3
341,326,Naji Marshall,NOP,8,1,16.9,1.4,4.5,.306,0.5,1.6,.308,0.5,0.8,.667,0.5,2.5,3.0,1.1,0.5,0.1,0.8,1.1,3.8,2.3
342,327,Austin Rivers,MIN,3,0,5.5,0.7,1.7,.400,0.3,1.3,.250,1.3,1.3,1.000,0.0,0.7,0.7,0.3,0.0,0.3,0.3,0.3,3.0,2.3
343,328,Isaiah Roby,SAS,5,0,10.0,1.6,4.0,.400,0.2,1.2,.167,0.6,1.6,.375,0.2,1.6,1.8,1.2,0.0,0.2,0.4,0.8,4.0,2.3
344,329,Jeff Dowtin,TOR,2,0,9.0,1.0,2.5,.400,0.0,0.5,.000,0.0,0.0,,1.0,1.0,2.0,1.5,0.0,0.5,0.5,1.0,2.0,2.2
345,330,Dean Wade,CLE,5,1,20.3,1.2,3.8,.316,0.6,2.4,.250,0.4,0.4,1.000,0.4,2.6,3.0,0.4,1.0,0.4,0.4,3.0,3.4,2.2
346,331,Bismack Biyombo,PHO,6,0,7.9,0.8,2.2,.385,0.0,0.0,,0.3,0.3,1.000,0.5,1.5,2.0,0.3,0.3,1.3,0.5,1.3,2.0,2.1
347,332,Reggie Bullock,DAL,7,7,25.4,1.3,5.1,.250,1.0,4.3,.233,0.1,0.4,.333,0.4,2.4,2.9,1.1,1.1,0.1,0.4,2.7,3.7,2.1
348,333,Donte DiVincenzo,GSW,3,0,16.2,1.0,2.3,.429,0.7,2.0,.333,0.7,0.7,1.000,0.0,2.0,2.0,2.3,0.3,0.0,1.7,2.3,3.3,2.1
349,334,Simone Fontecchio,UTA,4,0,6.4,1.0,2.8,.364,0.8,2.3,.333,0.0,0.0,,0.5,1.0,1.5,0.5,0.3,0.3,0.5,0.3,2.8,2.1
350,335,Taj Gibson,WAS,3,0,5.5,0.7,2.0,.333,0.0,0.3,.000,0.7,0.7,1.000,0.7,1.0,1.7,1.0,0.3,0.0,0.3,0.7,2.0,2.1
351,336,Isaac Okoro,CLE,7,1,15.4,1.1,2.6,.444,0.1,0.6,.250,1.0,1.4,.700,0.6,1.0,1.6,0.4,0.7,0.0,0.7,2.0,3.4,2.1
352,337,John Butler,POR,1,0,9.0,1.0,2.0,.500,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
353,338,JaVale McGee,DAL,5,2,6.8,1.4,2.6,.538,0.0,0.0,,0.6,1.0,.600,0.8,1.6,2.4,0.0,0.2,0.2,1.0,0.8,3.4,2.0
354,339,Svi Mykhailiuk,NYK,2,0,2.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.5,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,2.0
355,340,Dalen Terry,CHI,4,0,4.4,0.8,1.5,.500,0.3,0.3,1.000,0.5,0.5,1.000,0.0,0.5,0.5,0.8,0.3,0.3,0.5,0.3,2.3,2.0
357,341,Jaylin Williams,OKC,2,0,6.7,1.0,2.5,.400,0.0,1.0,.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.5,2.0,2.0
358,342,Dominick Barlow,SAS,1,0,9.9,1.0,3.0,.333,0.0,2.0,.000,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.9
359,343,Garrison Mathews,HOU,5,0,8.3,1.2,3.2,.375,1.2,3.0,.400,0.0,0.0,,0.2,0.4,0.6,0.2,0.2,0.0,0.4,0.4,3.6,1.9
360,344,Derrick Rose,NYK,8,0,13.5,1.8,6.1,.286,0.5,2.3,.222,0.5,0.5,1.000,0.3,1.1,1.4,1.9,0.5,0.1,1.3,0.5,4.5,1.9
361,345,Matt Ryan,LAL,6,0,11.7,1.3,4.8,.276,1.2,3.3,.350,0.7,0.8,.800,0.3,1.3,1.7,0.5,0.2,0.0,0.3,1.2,4.5,1.9
362,346,Dario ?ari?,PHO,5,0,11.2,1.2,4.2,.286,0.2,1.6,.125,0.2,0.4,.500,1.6,1.8,3.4,1.0,0.4,0.0,0.6,1.4,2.8,1.9
363,347,Rudy Gay,UTA,7,0,14.9,1.4,4.3,.333,0.6,2.9,.200,0.1,0.3,.500,0.3,3.3,3.6,0.6,0.3,0.3,0.9,1.1,3.6,1.8
364,348,Gordon Hayward,CHO,1,1,16.2,3.0,11.0,.273,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,7.0,1.8
365,349,Wesley Matthews,MIL,7,0,16.5,0.9,3.6,.240,0.7,2.7,.263,0.3,0.3,1.000,0.7,1.1,1.9,0.6,0.9,0.3,0.4,1.6,2.7,1.8
366,350,Nerlens Noel,DET,3,0,11.8,1.3,3.0,.444,0.0,0.0,,0.3,0.7,.500,0.0,3.7,3.7,0.3,0.7,0.0,1.0,1.3,3.0,1.8
367,351,Jaren Jackson Jr.,MEM,1,1,25.0,3.0,14.0,.214,0.0,7.0,.000,1.0,2.0,.500,2.0,4.0,6.0,0.0,0.0,5.0,2.0,1.0,7.0,1.7
368,352,Nikola Jovi?,MIA,1,0,1.6,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.7
369,353,Day'Ron Sharpe,BRK,6,0,5.0,0.5,1.2,.429,0.2,0.2,1.000,0.7,0.7,1.000,0.2,1.7,1.8,0.7,0.0,0.2,0.5,0.7,1.8,1.7
370,354,Vlatko ?an?ar,DEN,3,0,3.2,0.7,1.0,.667,0.7,1.0,.667,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.3,2.0,1.6
371,355,Paul Reed,PHI,6,0,9.6,0.5,1.8,.273,0.0,0.3,.000,0.0,0.0,,0.8,1.7,2.5,0.2,1.3,0.7,0.3,2.8,1.0,1.5
372,356,Josh Christopher,HOU,3,0,10.3,1.7,5.0,.333,0.7,1.7,.400,0.0,0.0,,0.7,0.7,1.3,1.0,1.0,0.0,1.3,2.0,4.0,1.4
373,357,Matthew Dellavedova,SAC,2,0,13.7,1.0,3.5,.286,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.0,2.5,1.0,0.0,1.5,2.0,2.5,1.4
374,358,Tony Bradley,CHI,2,0,1.8,0.0,0.0,,0.0,0.0,,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3
375,359,Kessler Edwards,BRK,4,0,5.5,0.5,1.5,.333,0.3,1.0,.250,0.3,0.5,.500,0.5,0.3,0.8,0.0,0.3,0.3,0.0,0.3,1.5,1.3
376,360,Kai Jones,CHO,4,0,4.1,0.5,1.3,.400,0.0,0.5,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,1.3,0.0,0.5,1.0,1.3
378,361,Frank Kaminsky,ATL,3,0,6.1,1.0,1.3,.750,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.0,0.0,1.7,2.0,1.3
379,362,Robin Lopez,CLE,5,0,7.1,0.6,1.2,.500,0.0,0.0,,0.8,1.0,.800,0.4,0.4,0.8,0.4,0.0,0.0,0.4,0.8,2.0,1.3
380,363,Markieff Morris,BRK,4,0,9.9,0.8,3.3,.231,0.5,1.8,.286,0.0,0.0,,0.3,1.8,2.0,2.0,0.3,0.3,0.8,1.3,2.0,1.3
381,364,Noah Vonleh,BOS,6,0,9.0,0.5,1.0,.500,0.2,0.3,.500,0.3,0.3,1.000,1.2,1.7,2.8,0.5,0.0,0.0,0.7,1.7,1.5,1.3
382,365,Johnny Davis,WAS,1,0,7.7,0.0,0.0,,0.0,0.0,,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.2
383,366,David Duke Jr.,BRK,7,0,7.4,1.4,2.9,.500,0.0,0.3,.000,0.1,0.1,1.000,0.3,0.4,0.7,0.4,0.3,0.1,0.9,1.3,3.0,1.2
384,367,Nathan Knight,MIN,3,0,3.3,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,0.0,1.0,1.0,0.0,0.7,0.0,0.3,0.3,1.0,1.2
385,368,Ryan Rollins,GSW,2,0,8.6,2.0,3.5,.571,1.0,1.5,.667,1.0,1.0,1.000,0.0,1.0,1.0,0.5,0.0,0.0,3.0,2.0,6.0,1.2
386,369,Sandro Mamukelashvili,MIL,4,0,5.6,0.8,2.5,.300,0.3,1.3,.200,0.0,0.0,,0.5,1.3,1.8,0.3,0.0,0.0,0.0,0.3,1.8,1.1
387,370,Greg Brown III,POR,1,0,9.0,1.0,2.0,.500,0.0,0.0,,0.0,2.0,.000,0.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0
388,371,JD Davison,BOS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
389,372,Kendrick Nunn,LAL,5,2,13.9,1.4,5.2,.269,0.4,2.6,.154,0.4,0.4,1.000,0.2,0.8,1.0,1.6,0.2,0.0,1.0,0.6,3.6,1.0
390,373,Amir Coffey,LAC,7,0,7.4,0.3,0.9,.333,0.1,0.3,.500,0.7,0.9,.833,0.1,0.1,0.3,0.4,0.3,0.0,0.3,1.0,1.4,0.9
391,374,Jordan Hall,SAS,4,0,10.8,1.0,3.0,.333,0.3,1.5,.167,0.0,0.0,,0.3,0.8,1.0,1.5,0.3,0.0,1.0,1.0,2.3,0.9
392,375,Vince Williams Jr.,MEM,1,0,7.4,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.9
393,376,Ryan Arcidiacono,NYK,2,0,2.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8
394,377,Khem Birch,TOR,2,0,7.8,1.0,1.5,.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,1.0,2.0,2.0,0.8
395,378,Quentin Grimes,NYK,5,1,8.0,0.6,1.8,.333,0.4,1.6,.250,0.4,0.4,1.000,0.2,0.4,0.6,0.4,0.0,0.2,0.4,1.2,2.0,0.8
396,379,Kevin Knox,DET,3,0,9.4,1.0,2.3,.429,0.3,1.7,.200,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.3,0.7,1.0,2.3,0.8
397,380,Vit Krejci,ATL,3,0,1.5,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.8
399,381,Juan Toscano-Anderson,LAL,6,0,9.7,0.7,1.7,.400,0.2,0.5,.333,0.5,0.7,.750,0.2,1.2,1.3,0.3,0.2,0.5,0.8,1.7,2.0,0.8
400,382,Boban Marjanovi?,HOU,3,0,3.4,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,0.0,1.0,1.0,0.0,0.3,0.0,0.3,0.3,1.0,0.7
401,383,Davon Reed,DEN,4,0,5.1,1.0,2.0,.500,0.8,0.8,1.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,1.0,0.3,2.8,0.7
402,384,Xavier Tillman Sr.,MEM,3,0,10.7,0.7,1.7,.400,0.0,0.3,.000,0.3,0.7,.500,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.7,1.7,0.7
403,385,Robert Covington,LAC,4,0,9.4,0.8,2.0,.375,0.8,1.5,.500,0.3,0.5,.500,0.3,1.3,1.5,0.5,0.0,0.3,1.0,2.0,2.5,0.6
404,386,Mamadi Diakite,CLE,2,0,3.9,0.5,1.5,.333,0.0,1.0,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.6
405,387,Admiral Schofield,ORL,3,0,4.7,0.3,1.0,.333,0.3,1.0,.333,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.6
406,388,TyTy Washington Jr.,HOU,1,0,4.3,0.0,0.0,,0.0,0.0,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
407,389,Evan Fournier,NYK,7,1,15.4,0.9,4.4,.194,0.6,2.9,.200,0.4,0.6,.750,0.1,1.3,1.4,1.7,0.6,0.3,1.3,1.6,2.7,0.4
408,390,Rodney McGruder,DET,3,0,4.4,0.0,1.3,.000,0.0,0.3,.000,0.7,0.7,1.000,0.7,0.3,1.0,0.3,0.0,0.0,0.0,0.3,0.7,0.4
409,391,Jarrett Culver,ATL,2,0,1.7,0.0,0.5,.000,0.0,0.0,,0.5,1.0,.500,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3
410,392,Braxton Key,DET,1,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
411,393,Leandro Bolmaro,UTA,1,0,5.0,1.0,4.0,.250,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.2
412,394,Ochai Agbaji,UTA,2,0,3.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1
413,395,Thanasis Antetokounmpo,MIL,6,0,3.1,0.0,0.2,.000,0.0,0.0,,0.0,0.0,,0.2,0.7,0.8,0.2,0.0,0.2,0.2,0.3,0.0,0.1
414,396,Facundo Campazzo,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,397,Jaden Hardy,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,398,Malcolm Hill,CHI,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,399,Miles McBride,NYK,2,0,3.5,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
418,400,Theo Pinson,DAL,1,0,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,401,Tyrese Martin,ATL,3,0,1.5,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,-0.1
421,402,Vernon Carey Jr.,WAS,1,0,1.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4
422,403,Chris Duarte,IND,1,1,4.8,0.0,2.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.4
423,404,Trent Forrest,ATL,1,0,3.9,0.0,1.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4
424,405,Josh Okogie,PHO,6,0,6.7,0.2,1.3,.125,0.0,0.8,.000,0.3,0.7,.500,0.0,1.0,1.0,0.2,0.5,0.3,0.8,0.8,0.7,-0.4
425,406,Terry Taylor,IND,2,0,2.9,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
426,407,Nickeil Alexander-Walker,UTA,4,0,7.7,0.5,2.8,.182,0.3,1.0,.250,0.3,0.3,1.000,0.0,0.8,0.8,0.3,0.3,0.3,0.8,1.3,1.5,-0.7
427,408,Patrick Baldwin Jr.,GSW,1,0,3.9,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7
428,409,Justin Jackson,BOS,1,0,5.6,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8
429,410,Frank Ntilikina,DAL,1,0,4.1,0.0,3.0,.000,0.0,3.0,.000,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8
430,411,Haywood Highsmith,MIA,2,0,4.1,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.9
431,412,Jaxson Hayes,NOP,1,0,4.4,0.0,2.0,.000,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1
432,413,Cameron Johnson,PHO,1,1,5.2,0.0,2.0,.000,0.0,1.0,.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1
433,414,Scotty Pippen Jr.,LAL,1,0,6.5,0.0,2.0,.000,0.0,0.0,,1.0,2.0,.500,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.6
434,415,Goga Bitadze,IND,1,0,6.7,1.0,4.0,.250,0.0,1.0,.000,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,-1.8
