,Rk,Player,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
0,1,Joel Embiid,PHI,3,3,36.2,14.0,23.7,.592,0.7,4.7,.143,13.7,16.7,.820,0.3,11.0,11.3,5.3,1.0,3.3,5.7,4.3,42.3,33.4
1,2,Anthony Davis,LAL,2,2,33.9,11.5,21.0,.548,0.0,0.5,.000,7.5,9.0,.833,8.0,8.0,16.0,2.5,1.0,1.5,1.5,3.5,30.5,28.7
2,3,Donovan Mitchell,CLE,1,1,37.3,10.0,20.0,.500,3.0,10.0,.300,6.0,6.0,1.000,0.0,10.0,10.0,9.0,2.0,1.0,3.0,0.0,29.0,28.0
3,4,Luka Don?i?,DAL,3,3,38.9,10.7,21.7,.492,2.0,6.0,.333,9.7,12.7,.763,1.7,9.3,11.0,7.0,2.3,0.3,3.3,2.7,33.0,27.9
4,5,Jimmy Butler,MIA,3,3,36.1,7.3,13.0,.564,0.7,1.7,.400,8.3,9.0,.926,3.0,7.0,10.0,7.7,1.3,0.3,0.7,2.3,23.7,26.8
5,6,Jayson Tatum,BOS,3,3,38.8,11.3,24.0,.472,3.3,10.0,.333,8.7,10.3,.839,1.0,8.3,9.3,3.0,1.3,1.3,1.7,2.7,34.7,26.6
6,7,Shai Gilgeous-Alexander,OKC,3,3,33.4,11.3,20.7,.548,1.7,3.0,.556,7.0,7.7,.913,0.3,3.7,4.0,6.7,2.7,1.3,4.3,2.0,31.3,25.6
7,8,Jerami Grant,POR,3,3,39.4,10.7,19.0,.561,5.0,8.3,.600,4.7,6.3,.737,2.3,5.0,7.3,2.3,1.7,1.0,2.0,2.0,31.0,25.6
8,9,Darius Garland,CLE,2,2,37.9,10.5,25.0,.420,5.5,10.0,.550,6.5,8.5,.765,1.0,1.5,2.5,7.0,2.0,0.0,1.0,3.0,33.0,24.8
9,10,Kevin Durant,BRK,3,3,34.3,8.7,15.7,.553,1.7,3.0,.556,9.3,10.0,.933,0.0,6.3,6.3,5.3,0.7,1.7,2.7,2.7,28.3,24.3
10,11,Kristaps Porzi??is,WAS,2,2,32.0,9.5,17.5,.543,5.0,9.0,.556,4.0,5.5,.727,2.0,6.0,8.0,2.0,1.5,2.0,1.5,2.0,28.0,24.2
11,12,Ja Morant,MEM,2,2,34.9,12.0,26.0,.462,2.0,8.0,.250,6.0,9.0,.667,3.0,6.0,9.0,6.0,2.5,0.0,3.5,2.5,32.0,23.5
12,13,Zion Williamson,NOP,2,2,33.4,8.5,11.5,.739,0.5,0.5,1.000,10.0,13.5,.741,1.0,4.0,5.0,4.5,1.0,0.0,3.0,3.5,27.5,23.1
13,14,Domantas Sabonis,SAC,3,3,31.1,8.3,12.7,.658,0.7,0.7,1.000,4.0,4.7,.857,3.0,10.0,13.0,7.0,0.7,0.3,2.7,3.3,21.3,22.4
14,15,Stephen Curry,GSW,3,3,32.6,9.7,17.0,.569,4.0,9.0,.444,4.3,5.0,.867,0.3,4.7,5.0,4.7,1.0,0.0,2.3,1.7,27.7,22.3
15,16,De'Aaron Fox,SAC,3,3,31.2,9.3,16.7,.560,1.7,4.7,.357,2.3,4.0,.583,0.3,4.7,5.0,9.7,2.0,0.7,2.3,2.0,22.7,21.8
16,17,Jalen Green,HOU,2,2,36.8,10.5,19.5,.538,4.0,9.0,.444,4.0,4.0,1.000,0.0,4.0,4.0,6.5,0.5,0.0,4.0,0.0,29.0,21.8
17,18,Jalen Brunson,NYK,3,3,30.2,7.7,15.0,.511,1.0,3.7,.273,6.3,6.3,1.000,0.3,1.3,1.7,7.3,3.3,0.0,1.7,3.3,22.7,21.3
18,19,Spencer Dinwiddie,DAL,3,3,37.0,8.0,14.3,.558,5.0,9.3,.536,2.0,2.3,.857,0.3,4.3,4.7,6.0,1.0,0.3,1.7,1.7,23.0,20.7
19,20,Damian Lillard,POR,2,2,38.6,7.0,18.0,.389,2.0,8.0,.250,9.5,11.0,.864,1.0,3.5,4.5,11.5,0.5,0.5,4.5,1.5,25.5,20.7
21,21,Nikola Joki?,DEN,2,2,28.7,8.0,12.0,.667,1.0,2.0,.500,1.5,2.0,.750,1.5,5.5,7.0,8.5,1.5,0.0,2.0,2.0,18.5,20.5
22,22,Jaylen Brown,BOS,2,2,37.9,11.0,18.0,.611,1.5,4.5,.333,2.0,3.0,.667,0.0,7.0,7.0,7.0,1.0,0.0,4.0,3.5,25.5,19.5
23,23,Wendell Carter Jr.,ORL,2,2,32.1,6.0,11.5,.522,2.5,4.5,.556,5.5,7.0,.786,3.0,4.5,7.5,4.5,0.0,1.5,2.0,0.5,20.0,19.2
24,24,Karl-Anthony Towns,MIN,2,2,31.4,7.5,12.5,.600,2.0,5.0,.400,4.0,5.0,.800,3.0,8.5,11.5,3.5,0.5,0.5,1.5,5.5,21.0,19.1
25,25,Bam Adebayo,MIA,3,3,36.0,8.7,17.0,.510,0.0,0.7,.000,6.7,7.7,.870,3.0,10.0,13.0,3.0,1.3,0.3,4.3,3.7,24.0,18.1
26,26,Myles Turner,IND,1,1,27.0,5.0,8.0,.625,2.0,3.0,.667,7.0,8.0,.875,2.0,8.0,10.0,0.0,0.0,2.0,1.0,4.0,19.0,17.6
27,27,Clint Capela,ATL,3,3,29.8,7.7,10.0,.767,0.0,0.0,,1.7,3.3,.500,6.0,9.0,15.0,0.7,0.0,0.7,2.0,2.3,17.0,17.3
28,28,Jordan Poole,GSW,3,1,27.7,8.3,15.7,.532,4.0,8.3,.480,3.3,3.7,.909,0.0,3.0,3.0,2.0,1.3,0.3,2.3,2.0,24.0,17.0
29,29,Trae Young,ATL,3,3,34.9,7.3,19.3,.379,2.0,6.7,.300,8.0,9.0,.889,0.7,1.7,2.3,9.0,1.0,0.0,5.0,0.3,24.7,16.8
30,30,Al Horford,BOS,2,2,33.4,6.0,12.0,.500,3.5,6.5,.538,1.0,1.5,.667,2.0,7.0,9.0,3.0,1.0,0.5,0.5,1.0,16.5,16.4
31,31,Eugene Omoruyi,OKC,1,0,27.0,8.0,10.0,.800,5.0,6.0,.833,1.0,2.0,.500,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,22.0,16.4
32,32,D'Angelo Russell,MIN,2,2,30.9,6.5,10.5,.619,2.0,4.5,.444,2.0,3.0,.667,0.0,1.0,1.0,9.5,1.0,0.0,2.5,2.5,17.0,16.3
33,33,Terence Davis,SAC,3,0,18.9,6.0,8.7,.692,3.3,5.7,.588,0.7,0.7,1.000,0.3,4.7,5.0,2.3,1.3,0.3,0.3,1.7,16.0,16.2
34,34,Devin Booker,PHO,2,2,38.0,8.5,20.5,.415,2.0,7.5,.267,2.0,2.5,.800,2.5,5.5,8.0,5.5,2.0,0.5,2.0,3.5,21.0,16.1
35,35,Chris Boucher,TOR,3,0,30.2,6.3,12.7,.500,1.0,4.3,.231,6.0,7.3,.818,3.0,4.7,7.7,0.7,1.3,0.7,1.7,2.3,19.7,16.0
36,36,Jakob Poeltl,SAS,3,3,27.3,8.0,11.3,.706,0.0,0.0,,1.3,2.7,.500,4.0,7.3,11.3,3.0,0.0,2.0,3.3,3.0,17.3,16.0
37,37,Bojan Bogdanovi?,DET,3,3,33.4,7.7,14.0,.548,1.7,6.7,.250,6.7,8.3,.800,0.0,5.3,5.3,4.0,0.0,0.0,3.7,2.7,23.7,15.9
38,38,Desmond Bane,MEM,1,1,33.3,7.0,16.0,.438,2.0,7.0,.286,8.0,8.0,1.000,0.0,3.0,3.0,5.0,1.0,0.0,4.0,3.0,24.0,15.8
39,39,Anfernee Simons,POR,3,3,36.7,7.0,18.0,.389,5.0,11.3,.441,4.3,4.7,.929,0.7,3.7,4.3,3.3,0.0,0.0,1.3,1.7,23.3,15.3
40,40,Kelly Oubre Jr.,CHO,3,3,35.4,8.0,18.0,.444,3.0,8.0,.375,2.7,3.7,.727,1.3,5.3,6.7,1.0,2.7,0.7,1.7,3.3,21.7,15.2
42,41,Lonnie Walker IV,LAL,2,2,31.8,8.5,14.5,.586,3.0,4.5,.667,2.0,2.5,.800,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.5,22.0,15.1
43,42,Kyle Kuzma,WAS,3,3,36.3,8.7,19.3,.448,2.3,8.3,.280,3.0,3.7,.818,1.3,8.7,10.0,5.0,0.3,0.0,4.0,1.7,22.7,15.0
44,43,Dejounte Murray,ATL,3,3,36.3,6.7,16.7,.400,0.7,4.0,.167,3.3,3.7,.909,1.0,5.3,6.3,6.7,1.3,0.0,1.0,1.3,17.3,15.0
45,44,Zach LaVine,CHI,1,1,34.1,8.0,15.0,.533,1.0,6.0,.167,4.0,5.0,.800,1.0,4.0,5.0,4.0,1.0,0.0,3.0,3.0,21.0,14.8
46,45,Patrick Williams,CHI,1,1,30.3,6.0,9.0,.667,2.0,3.0,.667,1.0,1.0,1.000,1.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,15.0,14.8
47,46,Deandre Ayton,PHO,2,2,30.4,7.5,11.0,.682,0.0,1.0,.000,0.0,0.0,,4.5,4.0,8.5,1.5,1.5,0.5,2.0,2.5,15.0,14.6
48,47,Mason Plumlee,CHO,3,3,32.3,5.3,6.3,.842,0.0,0.0,,2.7,3.3,.800,2.3,7.7,10.0,4.0,1.0,0.3,2.7,3.7,13.3,14.6
49,48,Buddy Hield,IND,1,1,28.4,8.0,15.0,.533,5.0,11.0,.455,1.0,2.0,.500,2.0,6.0,8.0,2.0,0.0,1.0,4.0,3.0,22.0,14.4
50,49,Julius Randle,NYK,3,3,32.5,6.7,14.3,.465,1.7,6.3,.263,5.3,6.0,.889,2.7,5.0,7.7,3.0,0.0,0.3,2.7,3.3,20.3,14.4
51,50,Josh Giddey,OKC,3,3,30.9,7.3,13.3,.550,1.3,3.3,.400,2.3,2.3,1.000,1.3,7.3,8.7,7.0,0.7,0.3,5.7,2.3,18.3,14.3
52,51,Michael Porter Jr.,DEN,2,2,24.7,7.0,13.0,.538,3.5,7.5,.467,1.5,1.5,1.000,0.0,2.5,2.5,1.0,1.0,0.0,0.0,2.5,19.0,14.2
53,52,Marcus Smart,BOS,3,3,32.1,5.7,11.0,.515,1.7,4.0,.417,1.7,2.0,.833,0.7,1.7,2.3,7.3,1.7,0.7,1.7,3.7,14.7,14.2
54,53,Kevin Huerter,SAC,3,3,31.5,6.3,10.7,.594,4.3,7.3,.591,0.3,1.7,.200,0.7,3.7,4.3,3.0,1.3,0.7,2.7,1.3,17.3,14.1
55,54,Bruce Brown,DEN,2,0,34.1,5.0,11.5,.435,1.0,3.0,.333,3.0,3.0,1.000,3.0,7.5,10.5,6.0,1.0,0.5,3.5,1.5,14.0,13.8
56,55,Luguentz Dort,OKC,3,3,27.6,6.3,12.0,.528,2.7,5.3,.500,4.0,4.7,.857,2.3,2.7,5.0,1.0,0.0,0.3,1.3,3.7,19.3,13.8
57,56,Andre Drummond,CHI,1,0,21.5,5.0,8.0,.625,0.0,0.0,,3.0,3.0,1.000,4.0,7.0,11.0,1.0,1.0,0.0,1.0,3.0,13.0,13.8
58,57,Immanuel Quickley,NYK,3,0,23.4,5.3,11.0,.485,2.0,4.3,.462,2.3,2.7,.875,0.3,2.7,3.0,2.7,3.0,0.3,0.0,4.0,15.0,13.8
59,58,Andrew Wiggins,GSW,3,3,31.4,7.3,13.7,.537,2.0,6.0,.333,2.0,2.3,.857,1.3,3.3,4.7,1.0,1.7,0.3,1.7,2.7,18.7,13.7
60,59,Marcus Morris,LAC,3,3,29.9,6.0,9.7,.621,2.3,4.7,.500,1.0,1.3,.750,0.7,4.0,4.7,2.7,0.7,0.0,0.7,2.0,15.3,13.6
61,60,Jamal Murray,DEN,2,2,33.4,7.5,17.5,.429,1.5,5.5,.273,2.0,2.5,.800,0.5,2.5,3.0,6.0,1.0,0.0,1.0,2.0,18.5,13.6
63,61,Terry Rozier,CHO,3,3,37.1,7.7,19.0,.404,2.7,9.0,.296,2.3,3.0,.778,1.3,2.7,4.0,3.7,1.3,0.0,1.3,1.3,20.3,13.6
64,62,Keldon Johnson,SAS,3,3,28.2,6.7,15.3,.435,4.0,8.7,.462,4.0,4.3,.923,0.0,2.7,2.7,2.7,1.0,0.0,3.0,1.0,21.3,13.4
65,63,Dalano Banton,TOR,3,1,18.4,5.3,10.7,.500,2.0,4.7,.429,2.7,2.7,1.000,0.7,1.7,2.3,2.7,1.3,1.3,1.3,1.7,15.3,13.1
66,64,Jevon Carter,MIL,2,2,33.2,5.5,13.0,.423,2.5,5.0,.500,3.0,3.5,.857,2.0,0.5,2.5,6.0,1.5,0.5,2.5,3.5,16.5,13.1
67,65,CJ McCollum,NOP,3,3,37.4,6.7,18.0,.370,3.0,9.0,.333,1.0,1.3,.750,1.0,4.7,5.7,7.7,1.3,1.0,3.0,1.7,17.3,13.1
68,66,Cam Reddish,NYK,3,3,27.8,6.3,12.0,.528,1.3,4.3,.308,2.3,2.3,1.000,0.3,2.0,2.3,1.3,1.7,0.7,1.0,0.7,16.3,13.1
69,67,Larry Nance Jr.,NOP,3,0,27.2,5.3,7.3,.727,1.0,1.3,.750,2.0,2.3,.857,3.0,4.3,7.3,1.0,0.0,0.7,1.3,2.0,13.7,13.0
70,68,Grant Williams,BOS,3,3,35.2,4.7,8.7,.538,2.0,4.7,.429,1.7,2.3,.714,1.0,6.0,7.0,2.7,1.0,0.3,0.3,2.0,13.0,13.0
71,69,Aaron Gordon,DEN,2,2,28.2,5.0,8.0,.625,1.0,1.5,.667,4.0,6.0,.667,1.5,4.5,6.0,2.0,0.0,0.0,0.5,2.5,15.0,12.9
72,70,DeMar DeRozan,CHI,1,1,25.7,6.0,11.0,.545,0.0,1.0,.000,4.0,6.0,.667,0.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,16.0,12.8
73,71,Austin Reaves,LAL,2,1,32.8,6.0,10.0,.600,1.5,3.0,.500,3.5,4.0,.875,1.0,2.0,3.0,2.0,0.5,0.0,2.0,1.5,17.0,12.8
74,72,Bennedict Mathurin,IND,1,0,30.0,4.0,10.0,.400,3.0,4.0,.750,4.0,6.0,.667,3.0,5.0,8.0,3.0,0.0,0.0,1.0,2.0,15.0,12.7
75,73,Aleksej Pokusevski,OKC,3,3,26.0,6.0,10.0,.600,1.7,3.3,.500,0.3,0.3,1.000,1.3,5.7,7.0,2.0,0.7,2.7,2.3,2.3,14.0,12.7
76,74,Tyrese Maxey,PHI,3,3,35.3,7.7,19.7,.390,2.3,6.3,.368,2.0,2.7,.750,0.3,2.7,3.0,5.7,1.7,0.3,1.7,3.3,19.7,12.6
77,75,Franz Wagner,ORL,2,2,32.1,8.0,16.0,.500,0.5,2.0,.250,3.5,4.0,.875,1.0,5.0,6.0,3.0,0.0,0.0,2.5,2.5,20.0,12.6
78,76,Harrison Barnes,SAC,3,3,26.5,4.0,7.7,.522,1.3,3.3,.400,3.3,3.3,1.000,1.3,2.7,4.0,2.7,1.0,0.7,0.7,2.0,12.7,12.5
79,77,Paul George,LAC,3,3,34.9,6.3,17.3,.365,1.3,5.3,.250,6.7,7.7,.870,0.3,6.0,6.3,5.0,1.3,0.7,4.3,3.0,20.7,12.5
80,78,Rudy Gobert,MIN,2,2,34.2,5.0,7.5,.667,0.0,0.0,,5.0,6.5,.769,2.5,7.0,9.5,1.0,1.0,1.0,3.5,3.5,15.0,12.5
81,79,Russell Westbrook,LAL,2,0,30.9,5.0,16.0,.313,2.5,6.5,.385,5.0,6.0,.833,2.0,3.0,5.0,11.5,0.0,0.5,4.5,4.0,17.5,12.5
82,80,Anthony Edwards,MIN,2,2,34.4,7.5,14.5,.517,1.5,3.5,.429,2.5,3.5,.714,0.5,6.0,6.5,3.5,0.0,0.0,2.5,3.0,19.0,12.4
84,81,Evan Mobley,CLE,2,2,35.5,4.5,9.5,.474,0.0,0.0,,3.0,5.5,.545,6.5,6.5,13.0,3.5,1.0,1.0,3.0,3.5,12.0,12.4
85,82,Corey Kispert,WAS,3,3,28.1,4.3,6.0,.722,2.3,2.7,.875,1.3,1.3,1.000,0.0,2.0,2.0,1.3,1.7,0.0,0.3,1.0,12.3,12.3
86,83,Lamar Stevens,CLE,1,1,30.3,5.0,10.0,.500,0.0,1.0,.000,5.0,6.0,.833,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,15.0,12.1
87,84,Kelly Olynyk,UTA,3,3,28.7,5.0,10.7,.469,1.3,4.7,.286,5.7,6.3,.895,1.0,6.3,7.3,2.3,0.7,0.0,2.3,4.7,17.0,12.0
88,85,OG Anunoby,TOR,3,3,34.7,7.0,16.7,.420,1.0,5.0,.200,4.3,5.0,.867,1.7,3.3,5.0,2.3,1.0,1.7,3.3,2.3,19.3,11.9
89,86,Malik Beasley,UTA,3,0,27.4,5.7,12.7,.447,3.7,9.0,.407,1.0,1.0,1.000,0.3,4.3,4.7,1.7,0.7,0.3,0.7,1.7,16.0,11.7
90,87,Dennis Smith Jr.,CHO,1,1,33.6,6.0,9.0,.667,0.0,3.0,.000,0.0,0.0,,0.0,2.0,2.0,8.0,1.0,0.0,2.0,4.0,12.0,11.7
91,88,Deni Avdija,WAS,3,3,33.5,5.3,11.7,.457,2.0,4.3,.462,2.7,3.3,.800,1.0,4.0,5.0,4.0,1.7,0.3,2.7,3.7,15.3,11.5
92,89,Jaden Ivey,DET,3,3,31.2,6.0,14.0,.429,1.7,4.0,.417,5.3,7.0,.762,1.0,2.7,3.7,5.0,1.0,0.0,4.0,3.7,19.0,11.5
93,90,Seth Curry,BRK,2,0,25.8,6.0,10.5,.571,2.5,5.0,.500,1.0,1.5,.667,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.5,15.5,11.4
94,91,Derrick White,BOS,3,1,27.6,3.7,10.0,.367,1.7,5.0,.333,3.7,4.0,.917,0.3,1.3,1.7,4.3,1.3,1.0,0.3,2.7,12.7,11.3
95,92,MarJon Beauchamp,MIL,2,2,34.3,5.5,11.0,.500,1.5,5.0,.300,1.5,1.5,1.000,1.5,4.5,6.0,1.5,0.5,0.5,1.0,2.0,14.0,11.0
96,93,Alec Burks,DET,2,0,21.1,5.0,9.5,.526,1.5,4.0,.375,4.5,6.5,.692,0.0,2.0,2.0,1.5,0.5,0.0,0.5,3.0,16.0,11.0
